*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID
0;1;8206
1;1;8206
2;1;8206
3;1;8206
4;1;8206
5;1;8206
6;1;8206
7;1;8206
8;1;8206
9;1;8206
10;1;8206
11;1;8206
12;1;8206
13;1;8206
14;1;8206
15;1;8206
16;1;8206
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
14;L262160w;8195;8195;0:16:20:00;0:16:21:00;9;
14;262166;8195;8211;0:16:21:00;0:16:43:00;1;-
14;262166w;8211;8211;0:16:43:00;0:17:15:00;9;
14;262198;8211;8195;0:17:15:00;0:17:38:00;1;-
14;262198w;8195;8195;0:17:38:00;0:17:41:00;9;
14;262162;8195;8211;0:17:41:00;0:18:03:00;1;-
14;262162w;8211;8211;0:18:03:00;0:18:05:00;9;
14;262186;8211;8193;0:18:05:00;0:19:03:00;1;-
14;262186w;8193;8193;0:19:03:00;0:19:22:00;9;
14;262161;8193;8211;0:19:22:00;0:20:12:00;1;-
14;262161w;8211;8211;0:20:12:00;0:20:15:00;9;
14;262184;8211;8196;0:20:15:00;0:21:02:00;1;-
14;L262184;8196;8225;0:21:02:00;0:21:03:00;2;
14;L262184w;8225;8225;0:21:03:00;0:21:06:00;9;
14;262201;8225;8194;0:21:06:00;0:21:20:00;1;-
14;196611;8194;8234;0:21:20:00;0:21:43:00;1;-
14;ZD196611;8234;8206;0:21:43:00;0:21:45:00;3;
15;VD589826;8206;8217;0:07:16:00;0:07:22:00;4;
15;589826;8217;8209;0:07:22:00;0:07:36:00;1;-
15;L589826;8209;8206;0:07:36:00;0:07:41:00;2;
15;L589826w;8206;8206;0:07:41:00;0:07:46:00;9;
15;131074;8206;8198;0:07:46:00;0:08:36:00;1;-
15;L131074;8198;8199;0:08:36:00;0:08:51:00;2;
15;327737;8199;8198;0:08:51:00;0:09:19:00;1;-
15;327737w;8198;8198;0:09:19:00;0:09:21:00;9;
15;131101;8198;8206;0:09:21:00;0:10:11:00;1;-
15;ZD131101;8206;8206;0:10:11:00;0:10:11:00;3;
15;VD131087;8206;8206;0:10:46:00;0:10:46:00;4;
15;131087;8206;8198;0:10:46:00;0:11:36:00;1;-
15;131087w;8198;8198;0:11:36:00;0:11:48:00;9;
15;131091;8198;8206;0:11:48:00;0:12:38:00;1;-
15;ZD131091;8206;8206;0:12:38:00;0:12:38:00;3;
15;VD131088;8206;8206;0:12:46:00;0:12:46:00;4;
15;131088;8206;8198;0:12:46:00;0:13:36:00;1;-
15;131088w;8198;8198;0:13:36:00;0:13:48:00;9;
15;131092;8198;8206;0:13:48:00;0:14:38:00;1;-
15;ZD131092;8206;8206;0:14:38:00;0:14:38:00;3;
15;VD131089;8206;8206;0:14:46:00;0:14:46:00;4;
15;131089;8206;8198;0:14:46:00;0:15:36:00;1;-
15;131089w;8198;8198;0:15:36:00;0:15:43:00;9;
15;327696;8198;8210;0:15:43:00;0:16:28:00;1;-
15;327696w;8210;8210;0:16:28:00;0:16:30:00;9;
15;327722;8210;8198;0:16:30:00;0:17:17:00;1;-
15;327722w;8198;8198;0:17:17:00;0:17:25:00;9;
15;327712;8198;8210;0:17:25:00;0:18:08:00;1;-
15;327712w;8210;8210;0:18:08:00;0:18:10:00;9;
15;327717;8210;8198;0:18:10:00;0:18:57:00;1;-
15;327717w;8198;8198;0:18:57:00;0:19:17:00;9;
15;327691;8198;8199;0:19:17:00;0:19:40:00;1;-
15;ZD327691;8199;8206;0:19:40:00;0:19:50:00;3;
15;VD262177;8206;8211;0:22:09:00;0:22:15:00;4;
15;262177;8211;8196;0:22:15:00;0:23:02:00;1;-
15;262177w;8196;8196;0:23:02:00;0:23:26:00;9;
15;262154;8196;8211;0:23:26:00;1:00:12:00;1;-
15;ZD262154;8211;8206;1:00:12:00;1:00:18:00;3;
16;VD262191;8206;8208;0:07:21:00;0:07:26:00;4;
16;262191;8208;8195;0:07:26:00;0:07:38:00;1;-
16;L262191;8195;8208;0:07:38:00;0:07:45:00;2;
16;L262191w;8208;8208;0:07:45:00;0:07:46:00;9;
16;262192;8208;8195;0:07:46:00;0:07:58:00;1;-
16;L262192;8195;8208;0:07:58:00;0:08:05:00;2;
16;L262192w;8208;8208;0:08:05:00;0:08:06:00;9;
16;262193;8208;8195;0:08:06:00;0:08:18:00;1;-
16;L262193;8195;8208;0:08:18:00;0:08:25:00;2;
16;L262193w;8208;8208;0:08:25:00;0:08:26:00;9;
16;262194;8208;8195;0:08:26:00;0:08:38:00;1;-
16;L262194;8195;8198;0:08:38:00;0:08:51:00;2;
16;131085;8198;8206;0:08:51:00;0:09:41:00;1;-
16;ZD131085;8206;8206;0:09:41:00;0:09:41:00;3;
16;VD791441;8206;8215;0:11:10:00;0:11:15:00;4;
16;791441;8215;8211;0:11:15:00;0:11:23:00;1;-
16;L791441;8211;8215;0:11:23:00;0:11:32:00;2;
16;L791441w;8215;8215;0:11:32:00;0:11:35:00;9;
16;791435;8215;8222;0:11:35:00;0:11:43:00;1;-
16;ZD791435;8222;8206;0:11:43:00;0:11:46:00;3;
16;VD791445;8206;8222;0:11:52:00;0:11:55:00;4;
16;791445;8222;8215;0:11:55:00;0:12:03:00;1;-
16;ZD791445;8215;8206;0:12:03:00;0:12:08:00;3;
16;VD589832;8206;8209;0:13:12:00;0:13:17:00;4;
16;589832;8209;8217;0:13:17:00;0:13:34:00;1;-
16;ZD589832;8217;8206;0:13:34:00;0:13:40:00;3;
16;VD131083;8206;8206;0:18:46:00;0:18:46:00;4;
16;131083;8206;8198;0:18:46:00;0:19:36:00;1;-
16;131083w;8198;8198;0:19:36:00;0:19:51:00;9;
16;131098;8198;8206;0:19:51:00;0:20:41:00;1;-
16;ZD131098;8206;8206;0:20:41:00;0:20:41:00;3;
