*
* Diensttypen
*
$DUTY:DutyID;DutyType
41;day-Tripper
59;day-Tripper
102;day-Tripper
109;day-Tripper
117;day-Tripper
131;day-Tripper
171;day-Tripper
33077;day-Split
38202;day-Block30
47767;day-Split
48674;day-Split
60958;day-Tripper
62499;day-Split
62653;day-Split
75061;day-Split
76093;day-Block30
76351;day-Block30
77857;day-Block30
85564;day-Block30
94712;day-Split
96393;day-Block30
122492;day-Split
133911;day-Block30
142340;day-Split
144869;day-Block30
154512;day-Split
155352;day-Block30
158399;day-Split
159408;day-Block30
164247;day-Split
171980;day-Block20
175480;day-Split
178491;day-Split
178595;day-Split
190910;day-Split
193985;day-Block20
200847;day-Block30
201351;day-Block30
203881;day-Block20
209343;day-Split
210068;day-Block30
211373;day-Block30
218409;day-Tripper
219751;day-Block30
222880;day-Block20
227408;day-Split
244883;day-Split
245261;day-Block30
252747;day-Split
258001;day-Block30
263510;day-Split
263840;day-Split
276538;day-Split
278350;day-Block30
285212;day-Split
285381;day-Split
285567;day-Split
287426;day-Tripper
287795;day-Split
289050;day-Block20
291998;day-Split
294107;day-Block20
295145;day-Tripper
295856;day-Split
296411;day-Block30
297092;day-Block30
297442;day-Block20
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
76351;22;-1;353;353;0:20:02:00;0:20:23:00;9;
76351;22;369;353;235;0:20:23:00;0:20:53:00;1;
76351;22;-1;235;1;0:20:53:00;0:21:08:00;3;
76351;-1;P;-1;-1;0:21:08:00;0:22:16:00;8;
76351;27;-1;1;509;0:22:16:00;0:22:18:00;4;
76351;27;653;509;189;0:22:18:00;0:22:46:00;1;
76351;27;-1;189;1;0:22:46:00;0:23:11:00;3;
76351;-3;-1;1;-1;0:23:11:00;0:23:21:00;6;
77857;-3;-1;-1;1;0:14:36:00;0:14:46:00;5;
77857;18;-1;1;509;0:14:46:00;0:14:48:00;4;
77857;18;490;509;189;0:14:48:00;0:15:16:00;1;
77857;18;-1;189;296;0:15:16:00;0:15:29:00;2;
77857;18;-1;296;296;0:15:29:00;0:15:32:00;9;
77857;18;127;296;441;0:15:32:00;0:16:04:00;1;
77857;18;-1;441;441;0:16:04:00;0:16:20:00;9;
77857;18;242;441;271;0:16:20:00;0:16:54:00;1;
77857;18;-1;271;271;0:16:54:00;0:16:57:00;9;
77857;18;243;271;213;0:16:57:00;0:17:32:00;1;
77857;18;-1;213;213;0:17:32:00;0:17:52:00;9;
77857;18;182;213;271;0:17:52:00;0:18:29:00;1;
77857;18;-1;271;271;0:18:29:00;0:18:36:00;9;
77857;18;183;271;441;0:18:36:00;0:19:08:00;1;
77857;18;-1;441;441;0:19:08:00;0:19:20:00;9;
77857;18;184;441;271;0:19:20:00;0:19:54:00;1;
77857;18;-1;271;271;0:19:54:00;0:19:57:00;9;
77857;18;185;271;218;0:19:57:00;0:20:50:00;1;
77857;18;-1;218;1;0:20:50:00;0:21:11:00;3;
77857;-1;P;-1;-1;0:21:11:00;0:22:29:00;8;
77857;2;-1;1;213;0:22:29:00;0:22:38:00;4;
77857;2;628;213;500;0:22:38:00;0:22:57:00;1;
77857;2;-1;500;500;0:22:57:00;0:23:00:00;9;
77857;2;565;500;353;0:23:00:00;0:23:24:00;1;
77857;2;-1;353;353;0:23:24:00;0:23:37:00;9;
77857;2;566;353;500;0:23:37:00;0:23:57:00;1;
77857;2;-1;500;1;0:23:57:00;1:00:07:00;3;
77857;-3;-1;1;-1;1:00:07:00;1:00:17:00;6;
85564;-3;-1;-1;1;0:12:48:00;0:12:58:00;5;
85564;11;-1;1;586;0:12:58:00;0:13:08:00;4;
85564;11;161;586;364;0:13:08:00;0:13:53:00;1;
85564;11;-1;364;364;0:13:53:00;0:14:01:00;9;
85564;11;162;364;332;0:14:01:00;0:14:53:00;1;
85564;11;-1;332;332;0:14:53:00;0:15:02:00;9;
85564;11;163;332;364;0:15:02:00;0:15:53:00;1;
85564;11;-1;364;271;0:15:53:00;0:16:21:00;2;
85564;11;-1;271;271;0:16:21:00;0:16:27:00;9;
85564;11;181;271;213;0:16:27:00;0:17:02:00;1;
85564;11;-1;213;1;0:17:02:00;0:17:12:00;3;
85564;-1;P;-1;-1;0:17:12:00;0:18:05:00;8;
85564;7;-1;1;441;0:18:05:00;0:18:21:00;4;
85564;7;84;441;296;0:18:21:00;0:18:53:00;1;
85564;7;-1;296;296;0:18:53:00;0:19:02:00;9;
85564;7;85;296;441;0:19:02:00;0:19:34:00;1;
85564;7;-1;441;441;0:19:34:00;0:19:51:00;9;
85564;7;86;441;296;0:19:51:00;0:20:23:00;1;
85564;7;-1;296;296;0:20:23:00;0:20:32:00;9;
85564;7;87;296;441;0:20:32:00;0:21:04:00;1;
85564;7;-1;441;353;0:21:04:00;0:21:29:00;2;
85564;7;-1;353;353;0:21:29:00;0:21:34:00;9;
85564;7;562;353;500;0:21:34:00;0:21:57:00;1;
85564;7;-1;500;1;0:21:57:00;0:22:07:00;3;
85564;-3;-1;1;-1;0:22:07:00;0:22:17:00;6;
94712;-3;-1;-1;1;0:04:25:00;0:04:35:00;5;
94712;1;-1;1;432;0:04:35:00;0:04:58:00;4;
94712;1;0;432;509;0:04:58:00;0:05:31:00;1;
94712;1;-1;509;1;0:05:31:00;0:05:33:00;3;
94712;-1;P;-1;-1;0:05:33:00;0:07:28:00;8;
94712;26;-1;1;586;0:07:28:00;0:07:38:00;4;
94712;26;439;586;364;0:07:38:00;0:08:23:00;1;
94712;26;-1;364;364;0:08:23:00;0:08:31:00;9;
94712;26;440;364;586;0:08:31:00;0:09:15:00;1;
94712;26;-1;586;500;0:09:15:00;0:09:28:00;2;
94712;26;-1;500;500;0:09:28:00;0:09:30:00;9;
94712;26;436;500;518;0:09:30:00;0:09:48:00;1;
94712;26;-1;518;518;0:09:48:00;0:10:03:00;9;
94712;26;437;518;500;0:10:03:00;0:10:25:00;1;
94712;26;-1;500;500;0:10:25:00;0:10:30:00;9;
94712;26;468;500;364;0:10:30:00;0:10:53:00;1;
94712;26;-1;364;364;0:10:53:00;0:11:01:00;9;
94712;26;469;364;251;0:11:01:00;0:11:57:00;1;
94712;26;-1;251;251;0:11:57:00;0:11:58:00;9;
94712;26;470;251;364;0:11:58:00;0:12:53:00;1;
94712;26;-1;364;364;0:12:53:00;0:13:01:00;9;
94712;26;471;364;332;0:13:01:00;0:13:53:00;1;
94712;26;-1;332;332;0:13:53:00;0:14:02:00;9;
94712;26;472;332;364;0:14:02:00;0:14:53:00;1;
94712;26;-1;364;364;0:14:53:00;0:15:01:00;9;
94712;26;473;364;332;0:15:01:00;0:15:53:00;1;
94712;26;-1;332;1;0:15:53:00;0:16:14:00;3;
94712;-3;-1;1;-1;0:16:14:00;0:16:24:00;6;
96393;-3;-1;-1;1;0:16:29:00;0:16:39:00;5;
96393;28;-1;1;101;0:16:39:00;0:16:49:00;4;
96393;28;61;101;558;0:16:49:00;0:17:23:00;1;
96393;28;-1;558;353;0:17:23:00;0:17:36:00;2;
96393;28;-1;353;353;0:17:36:00;0:17:53:00;9;
96393;28;278;353;620;0:17:53:00;0:18:27:00;1;
96393;28;-1;620;620;0:18:27:00;0:18:28:00;9;
96393;28;279;620;353;0:18:28:00;0:19:02:00;1;
96393;28;-1;353;353;0:19:02:00;0:19:23:00;9;
96393;28;280;353;235;0:19:23:00;0:19:53:00;1;
96393;28;-1;235;235;0:19:53:00;0:20:02:00;9;
96393;28;281;235;353;0:20:02:00;0:20:32:00;1;
96393;28;-1;353;1;0:20:32:00;0:20:53:00;3;
96393;-1;P;-1;-1;0:20:53:00;0:21:50:00;8;
96393;13;-1;1;500;0:21:50:00;0:22:00:00;4;
96393;13;541;500;300;0:22:00:00;0:22:17:00;1;
96393;13;-1;300;300;0:22:17:00;0:22:18:00;9;
96393;13;542;300;500;0:22:18:00;0:22:52:00;1;
96393;13;-1;500;500;0:22:52:00;0:23:00:00;9;
96393;13;530;500;364;0:23:00:00;0:23:23:00;1;
96393;13;-1;364;364;0:23:23:00;0:23:32:00;9;
96393;13;531;364;500;0:23:32:00;0:23:57:00;1;
96393;13;-1;500;1;0:23:57:00;1:00:07:00;3;
96393;-3;-1;1;-1;1:00:07:00;1:00:17:00;6;
122492;-3;-1;-1;1;0:05:30:00;0:05:40:00;5;
122492;10;-1;1;271;0:05:40:00;0:05:57:00;4;
122492;10;169;271;218;0:05:57:00;0:06:51:00;1;
122492;10;-1;218;218;0:06:51:00;0:07:06:00;9;
122492;10;170;218;271;0:07:06:00;0:07:59:00;1;
122492;10;-1;271;271;0:07:59:00;0:08:06:00;9;
122492;10;171;271;441;0:08:06:00;0:08:38:00;1;
122492;10;-1;441;441;0:08:38:00;0:08:50:00;9;
122492;10;172;441;271;0:08:50:00;0:09:24:00;1;
122492;10;-1;271;271;0:09:24:00;0:09:27:00;9;
122492;10;173;271;213;0:09:27:00;0:10:02:00;1;
122492;10;-1;213;654;0:10:02:00;0:10:10:00;2;
122492;10;-1;654;654;0:10:10:00;0:10:13:00;9;
122492;10;390;654;271;0:10:13:00;0:10:59:00;1;
122492;10;-1;271;271;0:10:59:00;0:11:06:00;9;
122492;10;391;271;441;0:11:06:00;0:11:38:00;1;
122492;10;-1;441;441;0:11:38:00;0:11:51:00;9;
122492;10;122;441;296;0:11:51:00;0:12:23:00;1;
122492;10;-1;296;1;0:12:23:00;0:12:37:00;3;
122492;-1;P;-1;-1;0:12:37:00;0:14:10:00;8;
122492;4;-1;1;500;0:14:10:00;0:14:20:00;4;
122492;4;495;500;324;0:14:20:00;0:14:43:00;1;
122492;4;-1;324;324;0:14:43:00;0:14:45:00;9;
122492;4;496;324;500;0:14:45:00;0:15:11:00;1;
122492;4;-1;500;253;0:15:11:00;0:15:18:00;2;
122492;4;-1;253;253;0:15:18:00;0:15:34:00;9;
122492;4;343;253;297;0:15:34:00;0:16:08:00;1;
122492;4;-1;297;292;0:16:08:00;0:16:11:00;2;
122492;4;-1;292;292;0:16:11:00;0:16:15:00;9;
122492;4;429;292;228;0:16:15:00;0:16:55:00;1;
122492;4;-1;228;1;0:16:55:00;0:17:07:00;3;
122492;-3;-1;1;-1;0:17:07:00;0:17:17:00;6;
133911;-3;-1;-1;1;0:22:40:00;0:22:50:00;5;
133911;24;-1;1;500;0:22:50:00;0:23:00:00;4;
133911;24;551;500;602;0:23:00:00;0:23:22:00;1;
133911;24;-1;602;602;0:23:22:00;0:23:23:00;9;
133911;24;552;602;500;0:23:23:00;0:23:58:00;1;
133911;24;-1;500;1;0:23:58:00;1:00:08:00;3;
133911;-1;P;-1;-1;1:00:08:00;1:01:35:00;8;
133911;16;-1;1;500;1:01:35:00;1:01:45:00;4;
133911;16;644;500;558;1:01:45:00;1:02:07:00;1;
133911;16;-1;558;558;1:02:07:00;1:02:18:00;9;
133911;16;645;558;500;1:02:18:00;1:02:43:00;1;
133911;16;-1;500;500;1:02:43:00;1:02:45:00;9;
133911;16;622;500;253;1:02:45:00;1:02:54:00;1;
133911;16;-1;253;253;1:02:54:00;1:03:04:00;9;
133911;16;623;253;500;1:03:04:00;1:03:13:00;1;
133911;16;-1;500;500;1:03:13:00;1:03:15:00;9;
133911;16;559;500;602;1:03:15:00;1:03:37:00;1;
133911;16;-1;602;602;1:03:37:00;1:03:38:00;9;
133911;16;560;602;324;1:03:38:00;1:03:46:00;1;
133911;16;-1;324;1;1:03:46:00;1:04:11:00;3;
133911;-3;-1;1;-1;1:04:11:00;1:04:21:00;6;
142340;-3;-1;-1;1;0:06:55:00;0:07:05:00;5;
142340;24;-1;1;441;0:07:05:00;0:07:21:00;4;
142340;24;116;441;296;0:07:21:00;0:07:53:00;1;
142340;24;-1;296;296;0:07:53:00;0:08:02:00;9;
142340;24;117;296;441;0:08:02:00;0:08:34:00;1;
142340;24;-1;441;441;0:08:34:00;0:08:51:00;9;
142340;24;118;441;296;0:08:51:00;0:09:23:00;1;
142340;24;-1;296;296;0:09:23:00;0:09:32:00;9;
142340;24;119;296;441;0:09:32:00;0:10:04:00;1;
142340;24;-1;441;441;0:10:04:00;0:10:20:00;9;
142340;24;108;441;271;0:10:20:00;0:10:54:00;1;
142340;24;-1;271;271;0:10:54:00;0:10:57:00;9;
142340;24;109;271;218;0:10:57:00;0:11:50:00;1;
142340;24;-1;218;218;0:11:50:00;0:12:06:00;9;
142340;24;110;218;271;0:12:06:00;0:12:59:00;1;
142340;24;-1;271;271;0:12:59:00;0:13:06:00;9;
142340;24;111;271;441;0:13:06:00;0:13:38:00;1;
142340;24;-1;441;441;0:13:38:00;0:13:50:00;9;
142340;24;112;441;271;0:13:50:00;0:14:24:00;1;
142340;24;-1;271;271;0:14:24:00;0:14:27:00;9;
142340;24;113;271;213;0:14:27:00;0:15:02:00;1;
142340;24;-1;213;1;0:15:02:00;0:15:12:00;3;
142340;-1;P;-1;-1;0:15:12:00;0:16:59:00;8;
142340;31;-1;1;253;0:16:59:00;0:17:04:00;4;
142340;31;345;253;297;0:17:04:00;0:17:38:00;1;
142340;31;-1;297;297;0:17:38:00;0:17:49:00;9;
142340;31;346;297;253;0:17:49:00;0:18:22:00;1;
142340;31;-1;253;1;0:18:22:00;0:18:27:00;3;
142340;-3;-1;1;-1;0:18:27:00;0:18:37:00;6;
144869;-3;-1;-1;1;0:21:40:00;0:21:50:00;5;
144869;21;-1;1;500;0:21:50:00;0:22:00:00;4;
144869;21;576;500;110;0:22:00:00;0:22:13:00;1;
144869;21;-1;110;500;0:22:13:00;0:22:24:00;2;
144869;21;-1;500;500;0:22:24:00;0:22:30:00;9;
144869;21;638;500;558;0:22:30:00;0:22:52:00;1;
144869;21;-1;558;558;0:22:52:00;0:23:03:00;9;
144869;21;639;558;500;0:23:03:00;0:23:28:00;1;
144869;21;-1;500;228;0:23:28:00;0:23:38:00;2;
144869;21;-1;228;228;0:23:38:00;0:23:47:00;9;
144869;21;544;228;500;0:23:47:00;0:23:58:00;1;
144869;21;-1;500;1;0:23:58:00;1:00:08:00;3;
144869;-1;P;-1;-1;1:00:08:00;1:00:59:00;8;
144869;15;-1;1;253;1:00:59:00;1:01:04:00;4;
144869;15;615;253;500;1:01:04:00;1:01:13:00;1;
144869;15;-1;500;500;1:01:13:00;1:01:15:00;9;
144869;15;582;500;110;1:01:15:00;1:01:28:00;1;
144869;15;-1;110;110;1:01:28:00;1:01:30:00;9;
144869;15;583;110;500;1:01:30:00;1:01:42:00;1;
144869;15;-1;500;441;1:01:42:00;1:01:55:00;2;
144869;15;596;441;500;1:01:55:00;1:02:13:00;1;
144869;15;-1;500;500;1:02:13:00;1:02:15:00;9;
144869;15;584;500;110;1:02:15:00;1:02:28:00;1;
144869;15;-1;110;110;1:02:28:00;1:02:30:00;9;
144869;15;585;110;500;1:02:30:00;1:02:42:00;1;
144869;15;-1;500;441;1:02:42:00;1:02:55:00;2;
144869;15;598;441;500;1:02:55:00;1:03:13:00;1;
144869;15;-1;500;500;1:03:13:00;1:03:15:00;9;
144869;15;660;500;228;1:03:15:00;1:03:26:00;1;
144869;15;-1;228;1;1:03:26:00;1:03:38:00;3;
144869;-3;-1;1;-1;1:03:38:00;1:03:48:00;6;
154512;-3;-1;-1;1;0:07:10:00;0:07:20:00;5;
154512;25;-1;1;500;0:07:20:00;0:07:30:00;4;
154512;25;434;500;394;0:07:30:00;0:08:12:00;1;
154512;25;-1;394;394;0:08:12:00;0:08:15:00;9;
154512;25;435;394;500;0:08:15:00;0:09:03:00;1;
154512;25;-1;500;228;0:09:03:00;0:09:13:00;2;
154512;25;-1;228;228;0:09:13:00;0:09:28:00;9;
154512;25;422;228;292;0:09:28:00;0:10:10:00;1;
154512;25;-1;292;297;0:10:10:00;0:10:14:00;2;
154512;25;-1;297;297;0:10:14:00;0:10:19:00;9;
154512;25;336;297;253;0:10:19:00;0:10:52:00;1;
154512;25;-1;253;253;0:10:52:00;0:11:04:00;9;
154512;25;337;253;297;0:11:04:00;0:11:38:00;1;
154512;25;-1;297;297;0:11:38:00;0:11:49:00;9;
154512;25;338;297;253;0:11:49:00;0:12:22:00;1;
154512;25;-1;253;1;0:12:22:00;0:12:27:00;3;
154512;-1;P;-1;-1;0:12:27:00;0:14:29:00;8;
154512;13;-1;1;253;0:14:29:00;0:14:34:00;4;
154512;13;202;253;297;0:14:34:00;0:15:08:00;1;
154512;13;-1;297;364;0:15:08:00;0:15:36:00;2;
154512;13;-1;364;364;0:15:36:00;0:16:01:00;9;
154512;13;164;364;586;0:16:01:00;0:16:45:00;1;
154512;13;-1;586;353;0:16:45:00;0:17:11:00;2;
154512;13;-1;353;353;0:17:11:00;0:17:23:00;9;
154512;13;365;353;235;0:17:23:00;0:17:53:00;1;
154512;13;-1;235;235;0:17:53:00;0:18:02:00;9;
154512;13;366;235;353;0:18:02:00;0:18:32:00;1;
154512;13;-1;353;1;0:18:32:00;0:18:53:00;3;
154512;-3;-1;1;-1;0:18:53:00;0:19:03:00;6;
155352;-3;-1;-1;1;0:18:49:00;0:18:59:00;5;
155352;5;-1;1;253;0:18:59:00;0:19:04:00;4;
155352;5;208;253;297;0:19:04:00;0:19:38:00;1;
155352;5;-1;297;297;0:19:38:00;0:19:49:00;9;
155352;5;209;297;253;0:19:49:00;0:20:22:00;1;
155352;5;-1;253;586;0:20:22:00;0:20:37:00;2;
155352;5;-1;586;586;0:20:37:00;0:20:38:00;9;
155352;5;311;586;500;0:20:38:00;0:20:57:00;1;
155352;5;-1;500;500;0:20:57:00;0:21:00:00;9;
155352;5;513;500;297;0:21:00:00;0:21:29:00;1;
155352;5;-1;297;297;0:21:29:00;0:21:33:00;9;
155352;5;514;297;500;0:21:33:00;0:21:58:00;1;
155352;5;-1;500;364;0:21:58:00;0:22:13:00;2;
155352;5;-1;364;364;0:22:13:00;0:22:32:00;9;
155352;5;529;364;500;0:22:32:00;0:22:57:00;1;
155352;5;-1;500;500;0:22:57:00;0:23:10:00;9;
155352;5;-1;500;235;0:23:10:00;0:23:17:00;2;
155352;5;-1;235;235;0:23:17:00;0:23:18:00;9;
155352;5;609;235;500;0:23:18:00;0:23:28:00;1;
155352;5;-1;500;500;0:23:28:00;0:23:30:00;9;
155352;5;640;500;558;0:23:30:00;0:23:52:00;1;
155352;5;-1;558;558;0:23:52:00;1:00:03:00;9;
155352;5;641;558;500;1:00:03:00;1:00:28:00;1;
155352;5;-1;500;500;1:00:28:00;1:00:37:00;9;
155352;5;-1;500;228;1:00:37:00;1:00:47:00;2;
155352;5;-1;228;228;1:00:47:00;1:01:01:00;9;
155352;5;655;228;500;1:01:01:00;1:01:12:00;1;
155352;5;-1;500;500;1:01:12:00;1:01:15:00;9;
155352;5;595;500;441;1:01:15:00;1:01:32:00;1;
155352;5;-1;441;1;1:01:32:00;1:01:48:00;3;
155352;-1;P;-1;-1;1:01:48:00;1:02:44:00;8;
155352;32;-1;1;213;1:02:44:00;1:02:53:00;4;
155352;32;634;213;500;1:02:53:00;1:03:12:00;1;
155352;32;-1;500;500;1:03:12:00;1:03:15:00;9;
155352;32;538;500;364;1:03:15:00;1:03:38:00;1;
155352;32;-1;364;1;1:03:38:00;1:04:01:00;3;
155352;-3;-1;1;-1;1:04:01:00;1:04:11:00;6;
158399;-3;-1;-1;1;0:04:43:00;0:04:53:00;5;
158399;4;-1;1;441;0:04:53:00;0:05:09:00;4;
158399;4;24;441;509;0:05:09:00;0:05:33:00;1;
158399;4;-1;509;558;0:05:33:00;0:06:00:00;2;
158399;4;-1;558;558;0:06:00:00;0:06:01:00;9;
158399;4;134;558;101;0:06:01:00;0:06:38:00;1;
158399;4;-1;101;101;0:06:38:00;0:06:49:00;9;
158399;4;135;101;558;0:06:49:00;0:07:23:00;1;
158399;4;-1;558;558;0:07:23:00;0:07:31:00;9;
158399;4;136;558;101;0:07:31:00;0:08:08:00;1;
158399;4;-1;101;101;0:08:08:00;0:08:19:00;9;
158399;4;137;101;558;0:08:19:00;0:08:53:00;1;
158399;4;-1;558;558;0:08:53:00;0:09:01:00;9;
158399;4;138;558;101;0:09:01:00;0:09:38:00;1;
158399;4;-1;101;101;0:09:38:00;0:09:49:00;9;
158399;4;139;101;558;0:09:49:00;0:10:23:00;1;
158399;4;-1;558;558;0:10:23:00;0:10:31:00;9;
158399;4;140;558;101;0:10:31:00;0:11:08:00;1;
158399;4;-1;101;101;0:11:08:00;0:11:19:00;9;
158399;4;141;101;558;0:11:19:00;0:11:53:00;1;
158399;4;-1;558;558;0:11:53:00;0:12:01:00;9;
158399;4;142;558;101;0:12:01:00;0:12:38:00;1;
158399;4;-1;101;1;0:12:38:00;0:12:40:00;3;
158399;-1;P;-1;-1;0:12:40:00;0:14:28:00;8;
158399;28;-1;1;586;0:14:28:00;0:14:38:00;4;
158399;28;305;586;364;0:14:38:00;0:15:23:00;1;
158399;28;-1;364;364;0:15:23:00;0:15:31:00;9;
158399;28;306;364;586;0:15:31:00;0:16:15:00;1;
158399;28;-1;586;1;0:16:15:00;0:16:30:00;3;
158399;-3;-1;1;-1;0:16:30:00;0:16:40:00;6;
159408;-3;-1;-1;1;0:12:50:00;0:13:00:00;5;
159408;25;-1;1;502;0:13:00:00;0:13:20:00;4;
159408;25;487;502;509;0:13:20:00;0:13:56:00;1;
159408;25;-1;509;1;0:13:56:00;0:13:58:00;3;
159408;-1;P;-1;-1;0:13:58:00;0:14:52:00;8;
159408;2;-1;1;292;0:14:52:00;0:15:15:00;4;
159408;2;257;292;228;0:15:15:00;0:15:55:00;1;
159408;2;-1;228;353;0:15:55:00;0:16:14:00;2;
159408;2;-1;353;353;0:16:14:00;0:16:23:00;9;
159408;2;276;353;235;0:16:23:00;0:16:53:00;1;
159408;2;-1;235;235;0:16:53:00;0:17:02:00;9;
159408;2;277;235;353;0:17:02:00;0:17:32:00;1;
159408;2;-1;353;101;0:17:32:00;0:17:56:00;2;
159408;2;-1;101;101;0:17:56:00;0:18:19:00;9;
159408;2;63;101;558;0:18:19:00;0:18:53:00;1;
159408;2;-1;558;558;0:18:53:00;0:19:01:00;9;
159408;2;64;558;101;0:19:01:00;0:19:38:00;1;
159408;2;-1;101;213;0:19:38:00;0:19:49:00;2;
159408;2;-1;213;213;0:19:49:00;0:19:52:00;9;
159408;2;467;213;271;0:19:52:00;0:20:29:00;1;
159408;2;-1;271;271;0:20:29:00;0:20:36:00;9;
159408;2;247;271;403;0:20:36:00;0:20:55:00;1;
159408;2;-1;403;500;0:20:55:00;0:20:59:00;2;
159408;2;-1;500;500;0:20:59:00;0:21:00:00;9;
159408;2;526;500;364;0:21:00:00;0:21:23:00;1;
159408;2;-1;364;364;0:21:23:00;0:21:32:00;9;
159408;2;527;364;500;0:21:32:00;0:21:57:00;1;
159408;2;-1;500;1;0:21:57:00;0:22:07:00;3;
159408;-3;-1;1;-1;0:22:07:00;0:22:17:00;6;
164247;-3;-1;-1;558;0:09:46:00;0:09:56:00;5;
164247;-1;-1;558;558;0:09:56:00;0:10:01:00;7;
164247;15;52;558;101;0:10:01:00;0:10:38:00;1;
164247;15;-1;101;101;0:10:38:00;0:10:49:00;9;
164247;15;53;101;558;0:10:49:00;0:11:23:00;1;
164247;15;-1;558;558;0:11:23:00;0:11:31:00;9;
164247;15;54;558;101;0:11:31:00;0:12:08:00;1;
164247;15;-1;101;101;0:12:08:00;0:12:19:00;9;
164247;15;55;101;558;0:12:19:00;0:12:53:00;1;
164247;15;-1;558;558;0:12:53:00;0:13:01:00;9;
164247;15;56;558;101;0:13:01:00;0:13:38:00;1;
164247;15;-1;101;101;0:13:38:00;0:13:49:00;9;
164247;15;57;101;558;0:13:49:00;0:14:23:00;1;
164247;15;-1;558;558;0:14:23:00;0:14:31:00;9;
164247;15;58;558;101;0:14:31:00;0:15:08:00;1;
164247;15;-1;101;1;0:15:08:00;0:15:10:00;3;
164247;-1;P;-1;-1;0:15:10:00;0:16:43:00;8;
164247;26;-1;1;213;0:16:43:00;0:16:52:00;4;
164247;26;497;213;271;0:16:52:00;0:17:29:00;1;
164247;26;-1;271;271;0:17:29:00;0:17:36:00;9;
164247;26;498;271;441;0:17:36:00;0:18:08:00;1;
164247;26;-1;441;253;0:18:08:00;0:18:29:00;2;
164247;26;-1;253;253;0:18:29:00;0:18:34:00;9;
164247;26;347;253;297;0:18:34:00;0:19:08:00;1;
164247;26;-1;297;292;0:19:08:00;0:19:11:00;2;
164247;26;-1;292;292;0:19:11:00;0:19:15:00;9;
164247;26;261;292;228;0:19:15:00;0:19:55:00;1;
164247;26;-1;228;213;0:19:55:00;0:20:16:00;2;
164247;26;-1;213;213;0:20:16:00;0:20:22:00;9;
164247;26;402;213;500;0:20:22:00;0:20:42:00;1;
164247;26;-1;500;1;0:20:42:00;0:20:52:00;3;
164247;-3;-1;1;-1;0:20:52:00;0:21:02:00;6;
171980;-3;-1;-1;1;0:18:33:00;0:18:43:00;5;
171980;12;-1;1;213;0:18:43:00;0:18:52:00;4;
171980;12;383;213;271;0:18:52:00;0:19:29:00;1;
171980;12;-1;271;271;0:19:29:00;0:19:36:00;9;
171980;12;384;271;441;0:19:36:00;0:20:08:00;1;
171980;12;-1;441;441;0:20:08:00;0:20:21:00;9;
171980;12;45;441;296;0:20:21:00;0:20:53:00;1;
171980;12;-1;296;1;0:20:53:00;0:21:07:00;3;
171980;-1;P;-1;-1;0:21:07:00;0:21:50:00;8;
171980;10;-1;1;500;0:21:50:00;0:22:00:00;4;
171980;10;604;500;235;0:22:00:00;0:22:10:00;1;
171980;10;-1;235;235;0:22:10:00;0:22:18:00;9;
171980;10;605;235;500;0:22:18:00;0:22:28:00;1;
171980;10;-1;500;500;0:22:28:00;0:22:30:00;9;
171980;10;606;500;253;0:22:30:00;0:22:39:00;1;
171980;10;-1;253;253;0:22:39:00;0:22:49:00;9;
171980;10;607;253;500;0:22:49:00;0:22:58:00;1;
171980;10;-1;500;500;0:22:58:00;0:23:00:00;9;
171980;10;591;500;441;0:23:00:00;0:23:17:00;1;
171980;10;-1;441;1;0:23:17:00;0:23:33:00;3;
171980;-1;P;-1;-1;0:23:33:00;1:00:05:00;8;
171980;26;-1;1;500;1:00:05:00;1:00:15:00;4;
171980;26;567;500;353;1:00:15:00;1:00:38:00;1;
171980;26;-1;353;353;1:00:38:00;1:00:52:00;9;
171980;26;568;353;500;1:00:52:00;1:01:12:00;1;
171980;26;-1;500;500;1:01:12:00;1:01:15:00;9;
171980;26;569;500;353;1:01:15:00;1:01:38:00;1;
171980;26;-1;353;353;1:01:38:00;1:01:52:00;9;
171980;26;570;353;500;1:01:52:00;1:02:12:00;1;
171980;26;-1;500;500;1:02:12:00;1:02:15:00;9;
171980;26;620;500;235;1:02:15:00;1:02:25:00;1;
171980;26;-1;235;235;1:02:25:00;1:02:33:00;9;
171980;26;621;235;500;1:02:33:00;1:02:43:00;1;
171980;26;-1;500;228;1:02:43:00;1:02:53:00;2;
171980;26;-1;228;228;1:02:53:00;1:03:01:00;9;
171980;26;659;228;500;1:03:01:00;1:03:12:00;1;
171980;26;-1;500;500;1:03:12:00;1:03:15:00;9;
171980;26;525;500;297;1:03:15:00;1:03:44:00;1;
171980;26;-1;297;1;1:03:44:00;1:04:04:00;3;
171980;-3;-1;1;-1;1:04:04:00;1:04:14:00;6;
175480;-3;-1;-1;1;0:04:36:00;0:04:46:00;5;
175480;3;-1;1;266;0:04:46:00;0:05:08:00;4;
175480;3;23;266;509;0:05:08:00;0:05:35:00;1;
175480;3;-1;509;364;0:05:35:00;0:05:58:00;2;
