*
* Diensttypen
*
$DUTY:DutyID;DutyType
5694;day-Block30
5728;day-Block30
14006;day-Split
19418;day-Split
20016;day-Split
21115;day-Split
22096;day-Split
25726;day-Block30
26644;day-Block30
27168;day-Block15
27719;day-Block20
28027;day-Split
29358;day-Block20
29477;day-Tripper
30333;day-Split
30358;day-Split
30595;day-Split
30622;day-Split
30747;day-Block20
30849;day-Block20
30944;day-Split
31235;day-Split
31641;day-Split
33673;day-Block20
33974;day-Split
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
21115;14;262166;8195;8211;0:16:21:00;0:16:43:00;1;-
21115;14;-1;8211;8211;0:16:43:00;0:17:15:00;9;
21115;14;262198;8211;8195;0:17:15:00;0:17:38:00;1;-
21115;14;-1;8195;8195;0:17:38:00;0:17:41:00;9;
21115;14;262162;8195;8211;0:17:41:00;0:18:03:00;1;-
21115;14;-1;8211;8211;0:18:03:00;0:18:05:00;9;
21115;14;262186;8211;8193;0:18:05:00;0:19:03:00;1;-
21115;14;-1;8193;8193;0:19:03:00;0:19:22:00;9;
21115;14;262161;8193;8211;0:19:22:00;0:20:12:00;1;-
21115;14;-1;8211;8211;0:20:12:00;0:20:15:00;9;
21115;14;262184;8211;8196;0:20:15:00;0:21:02:00;1;-
21115;14;-1;8196;8225;0:21:02:00;0:21:03:00;2;
21115;14;-1;8225;8225;0:21:03:00;0:21:06:00;9;
21115;14;262201;8225;8194;0:21:06:00;0:21:20:00;1;-
21115;14;196611;8194;8234;0:21:20:00;0:21:43:00;1;-
21115;14;-1;8234;8206;0:21:43:00;0:21:45:00;3;
21115;-3;-1;8206;-1;0:21:45:00;0:21:55:00;6;
22096;-3;-1;-1;8206;0:05:09:00;0:05:19:00;5;
22096;3;-1;8206;8210;0:05:19:00;0:05:30:00;4;
22096;3;327682;8210;8198;0:05:30:00;0:06:17:00;1;-
22096;3;-1;8198;8198;0:06:17:00;0:06:25:00;9;
22096;3;327690;8198;8210;0:06:25:00;0:07:08:00;1;-
22096;3;-1;8210;8210;0:07:08:00;0:07:10:00;9;
22096;3;327681;8210;8198;0:07:10:00;0:07:59:00;1;-
22096;3;-1;8198;8198;0:07:59:00;0:08:03:00;9;
22096;3;327694;8198;8210;0:08:03:00;0:08:48:00;1;-
22096;3;-1;8210;8211;0:08:48:00;0:08:54:00;2;
22096;3;-1;8211;8211;0:08:54:00;0:08:55:00;9;
22096;3;791437;8211;8222;0:08:55:00;0:09:00:00;1;-
22096;3;-1;8222;8206;0:09:00:00;0:09:03:00;3;
22096;-1;P;-1;-1;0:09:03:00;0:11:10:00;8;
22096;16;-1;8206;8215;0:11:10:00;0:11:15:00;4;
22096;16;791441;8215;8211;0:11:15:00;0:11:23:00;1;-
22096;16;-1;8211;8215;0:11:23:00;0:11:32:00;2;
22096;16;-1;8215;8215;0:11:32:00;0:11:35:00;9;
22096;16;791435;8215;8222;0:11:35:00;0:11:43:00;1;-
22096;16;-1;8222;8206;0:11:43:00;0:11:46:00;3;
22096;-3;-1;8206;-1;0:11:46:00;0:11:56:00;6;
25726;-3;-1;-1;8206;0:06:29:00;0:06:39:00;5;
25726;9;-1;8206;8211;0:06:39:00;0:06:45:00;4;
25726;9;262180;8211;8196;0:06:45:00;0:07:39:00;1;-
25726;9;-1;8196;8196;0:07:39:00;0:07:42:00;9;
25726;9;262152;8196;8211;0:07:42:00;0:08:33:00;1;-
25726;9;-1;8211;8211;0:08:33:00;0:08:45:00;9;
25726;9;262181;8211;8196;0:08:45:00;0:09:39:00;1;-
25726;9;-1;8196;8196;0:09:39:00;0:10:02:00;9;
25726;9;262155;8196;8211;0:10:02:00;0:10:53:00;1;-
25726;9;-1;8211;8210;0:10:53:00;0:10:59:00;2;
25726;9;-1;8210;8210;0:10:59:00;0:11:00:00;9;
25726;9;327729;8210;8198;0:11:00:00;0:11:49:00;1;-
25726;9;-1;8198;8198;0:11:49:00;0:12:03:00;9;
25726;9;327715;8198;8199;0:12:03:00;0:12:30:00;1;-
25726;9;-1;8199;8199;0:12:30:00;0:12:51:00;9;
25726;9;327738;8199;8198;0:12:51:00;0:13:19:00;1;-
25726;9;-1;8198;8198;0:13:19:00;0:13:33:00;9;
25726;9;327707;8198;8210;0:13:33:00;0:14:18:00;1;-
25726;9;-1;8210;8206;0:14:18:00;0:14:29:00;3;
25726;-1;P;-1;-1;0:14:29:00;0:15:39:00;8;
25726;8;-1;8206;8211;0:15:39:00;0:15:45:00;4;
25726;8;791454;8211;8222;0:15:45:00;0:15:50:00;1;-
25726;8;-1;8222;8206;0:15:50:00;0:15:53:00;3;
25726;-3;-1;8206;-1;0:15:53:00;0:16:03:00;6;
26644;-3;-1;-1;8206;0:15:02:00;0:15:12:00;5;
26644;8;-1;8206;8222;0:15:12:00;0:15:15:00;4;
26644;8;589835;8222;8217;0:15:15:00;0:15:27:00;1;-
26644;8;-1;8217;8206;0:15:27:00;0:15:33:00;3;
26644;-1;P;-1;-1;0:15:33:00;0:16:46:00;8;
26644;0;-1;8206;8206;0:16:46:00;0:16:46:00;4;
26644;0;131090;8206;8198;0:16:46:00;0:17:36:00;1;-
26644;0;-1;8198;8198;0:17:36:00;0:17:45:00;9;
26644;0;327709;8198;8210;0:17:45:00;0:18:28:00;1;-
26644;0;-1;8210;8210;0:18:28:00;0:18:30:00;9;
26644;0;327732;8210;8198;0:18:30:00;0:19:22:00;1;-
26644;0;-1;8198;8198;0:19:22:00;0:19:27:00;9;
26644;0;327716;8198;8199;0:19:27:00;0:19:50:00;1;-
26644;0;-1;8199;8199;0:19:50:00;0:20:01:00;9;
26644;0;327731;8199;8198;0:20:01:00;0:20:25:00;1;-
26644;0;-1;8198;8198;0:20:25:00;0:20:27:00;9;
26644;0;327698;8198;8199;0:20:27:00;0:20:50:00;1;-
26644;0;-1;8199;8199;0:20:50:00;0:21:01:00;9;
26644;0;327733;8199;8198;0:21:01:00;0:21:25:00;1;-
26644;0;-1;8198;8198;0:21:25:00;0:21:27:00;9;
26644;0;327740;8198;8205;0:21:27:00;0:22:00:00;1;-
26644;0;-1;8205;8206;0:22:00:00;0:22:04:00;3;
26644;-3;-1;8206;-1;0:22:04:00;0:22:14:00;6;
27168;-3;-1;-1;8206;0:05:36:00;0:05:46:00;5;
27168;5;-1;8206;8206;0:05:46:00;0:05:46:00;4;
27168;5;131073;8206;8198;0:05:46:00;0:06:36:00;1;-
27168;5;-1;8198;8198;0:06:36:00;0:06:43:00;9;
27168;5;327692;8198;8210;0:06:43:00;0:07:28:00;1;-
27168;5;-1;8210;8210;0:07:28:00;0:07:30:00;9;
27168;5;327719;8210;8198;0:07:30:00;0:08:19:00;1;-
27168;5;-1;8198;8198;0:08:19:00;0:08:33:00;9;
