*
* Diensttypen
*
$DUTY:DutyID;DutyType
15p;day-Tripper
31;day-Tripper
32;day-Tripper
36p;day-Tripper
40p;day-Tripper
84p;day-Tripper
95p;day-Tripper
712;day-Split90-225
781;day-Split90-225
834;day-Split90-225
975;day-Split90-225
1127;day-Split90-225
1327;day-Split90-225
1644;day-Split90-225
2455;day-Split90-225
2775;day-Split226-360
3498;day-Split226-360
4294;day-Split226-360
4328;day-Split226-360
4454;day-Block30
4457;day-Block30
4521;day-Block30
4722;day-Block30
5825;day-Block30
5830;day-Block30
5873;day-Block30
5977;day-Block30
6002;day-Block30
6010;day-Block30
6047;day-Block30
6076;day-Block30
6125;day-Block30
6148;day-Block30
29932;day-Split90-225
30070;day-Split90-225
30088;day-Split90-225
30116;day-Split226-360
30150;day-Split226-360
35032;day-Block30
35914;day-Split90-225
35987;day-Split226-360
36125;day-Block30
36971;day-Split90-225
37049;day-Split226-360
37075;day-Block30
37096;day-Block30
37098;day-Block30
37641;day-Block30
37646;day-Block30
38707;day-Block30
39276;day-Split90-225
39282;day-Block30
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
1644;8;-1;8211;8211;0:08:33:00;0:08:43:00;9;
1644;8;393228;8211;8213;0:08:43:00;0:09:29:00;1;-
1644;-1;-1;8213;0;0:09:29:00;0:09:34:00;7;
1644;-1;P;-1;-1;0:09:34:00;0:11:13:00;8;
1644;-1;-1;0;0;0:11:13:00;0:11:18:00;7;
1644;15;-1;0;8206;0:11:18:00;0:11:18:00;4;
1644;15;65558;8206;8204;0:11:18:00;0:11:58:00;1;-
1644;15;-1;8204;8204;0:11:58:00;0:12:08:00;9;
1644;15;65581;8204;8206;0:12:08:00;0:12:45:00;1;-
1644;15;-1;8206;0;0:12:45:00;0:12:45:00;3;
1644;-3;-1;0;-1;0:12:45:00;0:12:55:00;6;
2455;-3;-1;-1;0;0:04:09:00;0:04:19:00;5;
2455;1;-1;0;8211;0:04:19:00;0:04:25:00;4;
2455;1;262170;8211;8196;0:04:25:00;0:05:12:00;1;-
2455;1;-1;8196;8196;0:05:12:00;0:05:22:00;9;
2455;1;262145;8196;8211;0:05:22:00;0:06:13:00;1;-
2455;1;-1;8211;8211;0:06:13:00;0:06:25:00;9;
2455;1;262171;8211;8196;0:06:25:00;0:07:19:00;1;-
2455;1;-1;8196;8196;0:07:19:00;0:07:22:00;9;
2455;1;262146;8196;8211;0:07:22:00;0:08:13:00;1;-
2455;1;-1;8211;8211;0:08:13:00;0:08:23:00;9;
2455;1;393227;8211;8213;0:08:23:00;0:09:09:00;1;-
2455;1;-1;8213;8198;0:09:09:00;0:09:20:00;2;
2455;1;-1;8198;8198;0:09:20:00;0:09:21:00;9;
2455;1;131101;8198;8206;0:09:21:00;0:10:11:00;1;-
2455;1;-1;8206;0;0:10:11:00;0:10:11:00;3;
2455;-1;P;-1;-1;0:10:11:00;0:12:58:00;8;
2455;15;-1;0;8206;0:12:58:00;0:12:58:00;4;
2455;15;65559;8206;8204;0:12:58:00;0:13:38:00;1;-
2455;15;-1;8204;8204;0:13:38:00;0:13:48:00;9;
2455;15;65584;8204;8206;0:13:48:00;0:14:25:00;1;-
2455;15;-1;8206;0;0:14:25:00;0:14:25:00;3;
2455;-3;-1;0;-1;0:14:25:00;0:14:35:00;6;
2775;-3;-1;-1;0;0:05:08:00;0:05:18:00;5;
2775;11;-1;0;8206;0:05:18:00;0:05:18:00;4;
2775;11;65537;8206;8202;0:05:18:00;0:06:11:00;1;-
2775;11;-1;8202;8202;0:06:11:00;0:06:15:00;9;
2775;11;65567;8202;8206;0:06:15:00;0:07:05:00;1;-
2775;11;-1;8206;0;0:07:05:00;0:07:05:00;3;
2775;-1;P;-1;-1;0:07:05:00;0:10:58:00;8;
2775;5;-1;0;8206;0:10:58:00;0:10:58:00;4;
2775;5;65540;8206;8204;0:10:58:00;0:11:38:00;1;-
2775;5;-1;8204;8204;0:11:38:00;0:11:48:00;9;
2775;5;65580;8204;8206;0:11:48:00;0:12:25:00;1;-
2775;5;-1;8206;0;0:12:25:00;0:12:25:00;3;
2775;-3;-1;0;-1;0:12:25:00;0:12:35:00;6;
3498;-3;-1;-1;0;0:06:16:00;0:06:26:00;5;
3498;18;-1;0;8201;0:06:26:00;0:06:43:00;4;
3498;18;720897;8201;8199;0:06:43:00;0:07:03:00;1;-
3498;18;-1;8199;8224;0:07:03:00;0:07:17:00;2;
3498;18;-1;8224;8224;0:07:17:00;0:07:22:00;9;
3498;18;524289;8224;8205;0:07:22:00;0:07:34:00;1;-
3498;18;-1;8205;8217;0:07:34:00;0:07:40:00;2;
3498;18;-1;8217;8217;0:07:40:00;0:07:41:00;9;
3498;18;589829;8217;8222;0:07:41:00;0:07:58:00;1;-
3498;18;-1;8222;0;0:07:58:00;0:08:01:00;3;
3498;-1;P;-1;-1;0:08:01:00;0:11:50:00;8;
3498;11;-1;0;8210;0:11:50:00;0:12:00:00;4;
3498;11;327725;8210;8198;0:12:00:00;0:12:49:00;1;-
3498;11;-1;8198;8198;0:12:49:00;0:13:03:00;9;
3498;11;327702;8198;8210;0:13:03:00;0:13:48:00;1;-
3498;11;-1;8210;0;0:13:48:00;0:13:58:00;3;
3498;11;-1;0;8206;0:13:58:00;0:13:58:00;4;
3498;11;65550;8206;8204;0:13:58:00;0:14:38:00;1;-
3498;11;-1;8204;8204;0:14:38:00;0:14:48:00;9;
3498;11;65585;8204;8206;0:14:48:00;0:15:25:00;1;-
3498;11;-1;8206;0;0:15:25:00;0:15:25:00;3;
3498;-3;-1;0;-1;0:15:25:00;0:15:35:00;6;
4294;-3;-1;-1;0;0:07:11:00;0:07:21:00;5;
4294;25;-1;0;8208;0:07:21:00;0:07:26:00;4;
4294;25;262191;8208;8195;0:07:26:00;0:07:38:00;1;-
4294;25;-1;8195;8208;0:07:38:00;0:07:45:00;2;
4294;25;-1;8208;8208;0:07:45:00;0:07:46:00;9;
4294;25;262192;8208;8195;0:07:46:00;0:07:58:00;1;-
4294;25;-1;8195;8208;0:07:58:00;0:08:05:00;2;
4294;25;-1;8208;8208;0:08:05:00;0:08:06:00;9;
4294;25;262193;8208;8195;0:08:06:00;0:08:18:00;1;-
4294;25;-1;8195;8208;0:08:18:00;0:08:25:00;2;
4294;25;-1;8208;8208;0:08:25:00;0:08:26:00;9;
4294;25;262194;8208;8195;0:08:26:00;0:08:38:00;1;-
4294;25;-1;8195;8199;0:08:38:00;0:08:48:00;2;
4294;25;-1;8199;8199;0:08:48:00;0:08:51:00;9;
4294;25;393346;8199;8207;0:08:51:00;0:09:07:00;1;-
4294;25;-1;8207;8207;0:09:07:00;0:09:11:00;9;
4294;25;393301;8207;8199;0:09:11:00;0:09:29:00;1;-
4294;25;-1;8199;8199;0:09:29:00;0:09:51:00;9;
4294;25;393349;8199;8207;0:09:51:00;0:10:07:00;1;-
4294;25;-1;8207;8207;0:10:07:00;0:10:11:00;9;
4294;25;393302;8207;8199;0:10:11:00;0:10:29:00;1;-
4294;25;-1;8199;8199;0:10:29:00;0:10:31:00;9;
4294;25;393351;8199;8207;0:10:31:00;0:10:47:00;1;-
4294;25;-1;8207;8207;0:10:47:00;0:10:51:00;9;
4294;25;393328;8207;8199;0:10:51:00;0:11:09:00;1;-
4294;25;-1;8199;8199;0:11:09:00;0:11:11:00;9;
4294;25;393353;8199;8207;0:11:11:00;0:11:27:00;1;-
4294;25;-1;8207;8207;0:11:27:00;0:11:31:00;9;
4294;25;393316;8207;8199;0:11:31:00;0:11:49:00;1;-
4294;25;-1;8199;8199;0:11:49:00;0:11:51:00;9;
4294;25;393355;8199;8207;0:11:51:00;0:12:07:00;1;-
4294;25;-1;8207;8207;0:12:07:00;0:12:11:00;9;
4294;25;393304;8207;8199;0:12:11:00;0:12:29:00;1;-
4294;25;-1;8199;0;0:12:29:00;0:12:39:00;3;
4294;-1;P;-1;-1;0:12:39:00;0:16:38:00;8;
4294;25;-1;0;8206;0:16:38:00;0:16:38:00;4;
4294;25;65561;8206;8202;0:16:38:00;0:17:31:00;1;-
4294;25;-1;8202;8202;0:17:31:00;0:17:35:00;9;
4294;25;65574;8202;8206;0:17:35:00;0:18:25:00;1;-
4294;25;-1;8206;0;0:18:25:00;0:18:25:00;3;
4294;-3;-1;0;-1;0:18:25:00;0:18:35:00;6;
4328;-3;-1;-1;0;0:07:08:00;0:07:18:00;5;
4328;24;-1;0;8206;0:07:18:00;0:07:18:00;4;
4328;24;65538;8206;8202;0:07:18:00;0:08:11:00;1;-
4328;24;-1;8202;8202;0:08:11:00;0:08:15:00;9;
4328;24;65570;8202;8206;0:08:15:00;0:09:05:00;1;-
4328;24;-1;8206;0;0:09:05:00;0:09:05:00;3;
4328;-1;P;-1;-1;0:09:05:00;0:12:59:00;8;
4328;17;-1;0;8211;0:12:59:00;0:13:05:00;4;
4328;17;262174;8211;8196;0:13:05:00;0:13:59:00;1;-
4328;17;-1;8196;8193;0:13:59:00;0:14:03:00;2;
4328;17;-1;8193;8193;0:14:03:00;0:14:18:00;9;
4328;17;262158;8193;8211;0:14:18:00;0:15:13:00;1;-
4328;17;-1;8211;8199;0:15:13:00;0:15:21:00;2;
4328;17;327739;8199;8198;0:15:21:00;0:15:49:00;1;-
4328;17;-1;8198;8198;0:15:49:00;0:16:03:00;9;
4328;17;327708;8198;8210;0:16:03:00;0:16:48:00;1;-
4328;17;-1;8210;8210;0:16:48:00;0:16:50:00;9;
4328;17;327730;8210;8198;0:16:50:00;0:17:37:00;1;-
4328;17;-1;8198;8198;0:17:37:00;0:17:51:00;9;
4328;17;131096;8198;8206;0:17:51:00;0:18:41:00;1;-
4328;17;-1;8206;0;0:18:41:00;0:18:41:00;3;
4328;-3;-1;0;-1;0:18:41:00;0:18:51:00;6;
4454;-3;-1;-1;0;0:06:54:00;0:07:04:00;5;
4454;22;-1;0;8217;0:07:04:00;0:07:10:00;4;
4454;22;589825;8217;8209;0:07:10:00;0:07:24:00;1;-
4454;22;-1;8209;0;0:07:24:00;0:07:29:00;3;
4454;-1;P;-1;-1;0:07:29:00;0:08:16:00;8;
4454;3;-1;0;8206;0:08:16:00;0:08:16:00;4;
4454;3;131082;8206;8198;0:08:16:00;0:09:06:00;1;-
4454;3;-1;8198;0;0:09:06:00;0:09:24:00;3;
4454;-3;-1;0;-1;0:09:24:00;0:09:34:00;6;
4457;-3;-1;-1;0;0:04:48:00;0:04:58:00;5;
4457;9;-1;0;8206;0:04:58:00;0:04:58:00;4;
4457;9;65545;8206;8202;0:04:58:00;0:05:51:00;1;-
4457;9;-1;8202;8202;0:05:51:00;0:05:55:00;9;
4457;9;65566;8202;8206;0:05:55:00;0:06:45:00;1;-
4457;9;-1;8206;0;0:06:45:00;0:06:45:00;3;
4457;-1;P;-1;-1;0:06:45:00;0:07:38:00;8;
4457;22;-1;0;8206;0:07:38:00;0:07:38:00;4;
4457;22;65556;8206;8202;0:07:38:00;0:08:31:00;1;-
4457;22;-1;8202;8202;0:08:31:00;0:08:35:00;9;
4457;22;65571;8202;8206;0:08:35:00;0:09:25:00;1;-
4457;22;-1;8206;0;0:09:25:00;0:09:25:00;3;
4457;-3;-1;0;-1;0:09:25:00;0:09:35:00;6;
4521;-3;-1;-1;0;0:04:07:00;0:04:17:00;5;
4521;0;-1;0;8211;0:04:17:00;0:04:23:00;4;
4521;0;393217;8211;8213;0:04:23:00;0:05:09:00;1;-
4521;0;-1;8213;0;0:05:09:00;0:05:35:00;3;
4521;-1;P;-1;-1;0:05:35:00;0:06:57:00;8;
4521;20;-1;0;8211;0:06:57:00;0:07:03:00;4;
4521;20;393224;8211;8213;0:07:03:00;0:07:49:00;1;-
4521;20;393258;8213;8211;0:07:49:00;0:08:36:00;1;-
4521;20;-1;8211;8211;0:08:36:00;0:08:45:00;9;
4521;20;262181;8211;8196;0:08:45:00;0:09:39:00;1;-
4521;20;-1;8196;8196;0:09:39:00;0:10:02:00;9;
4521;20;262155;8196;8211;0:10:02:00;0:10:53:00;1;-
4521;-1;-1;8211;0;0:10:53:00;0:10:58:00;7;
4521;-3;-1;0;-1;0:10:58:00;0:11:08:00;6;
4722;-3;-1;-1;0;0:05:50:00;0:06:00:00;5;
4722;15;-1;0;8210;0:06:00:00;0:06:10:00;4;
4722;15;327723;8210;8198;0:06:10:00;0:06:57:00;1;-
4722;15;-1;8198;8198;0:06:57:00;0:07:03:00;9;
4722;15;327700;8198;8210;0:07:03:00;0:07:48:00;1;-
4722;15;-1;8210;8210;0:07:48:00;0:07:50:00;9;
4722;15;327685;8210;8198;0:07:50:00;0:08:39:00;1;-
4722;15;-1;8198;8198;0:08:39:00;0:08:51:00;9;
4722;15;131085;8198;8206;0:08:51:00;0:09:41:00;1;-
4722;15;-1;8206;0;0:09:41:00;0:09:41:00;3;
4722;-1;P;-1;-1;0:09:41:00;0:10:38:00;8;
4722;1;-1;0;8206;0:10:38:00;0:10:38:00;4;
4722;1;65548;8206;8204;0:10:38:00;0:11:18:00;1;-
4722;1;-1;8204;8204;0:11:18:00;0:11:28:00;9;
4722;1;65579;8204;8206;0:11:28:00;0:12:05:00;1;-
4722;1;-1;8206;0;0:12:05:00;0:12:05:00;3;
4722;-3;-1;0;-1;0:12:05:00;0:12:15:00;6;
5825;-3;-1;-1;0;0:09:25:00;0:09:35:00;5;
5825;14;-1;0;8215;0:09:35:00;0:09:40:00;4;
5825;14;786440;8215;8232;0:09:40:00;0:09:48:00;1;-
5825;14;-1;8232;8210;0:09:48:00;0:10:00:00;2;
5825;14;327720;8210;8198;0:10:00:00;0:10:49:00;1;-
5825;14;-1;8198;8198;0:10:49:00;0:11:03:00;9;
5825;14;327704;8198;8199;0:11:03:00;0:11:30:00;1;-
5825;14;-1;8199;8199;0:11:30:00;0:11:31:00;9;
5825;14;393354;8199;8207;0:11:31:00;0:11:47:00;1;-
5825;14;-1;8207;8207;0:11:47:00;0:11:51:00;9;
5825;14;393329;8207;8199;0:11:51:00;0:12:09:00;1;-
5825;14;-1;8199;8199;0:12:09:00;0:12:11:00;9;
5825;14;393356;8199;8207;0:12:11:00;0:12:27:00;1;-
5825;14;-1;8207;8207;0:12:27:00;0:12:31:00;9;
5825;14;393317;8207;8199;0:12:31:00;0:12:49:00;1;-
5825;14;-1;8199;8199;0:12:49:00;0:12:51:00;9;
5825;14;327738;8199;8198;0:12:51:00;0:13:19:00;1;-
5825;14;-1;8198;8198;0:13:19:00;0:13:33:00;9;
5825;14;327707;8198;8210;0:13:33:00;0:14:18:00;1;-
5825;14;-1;8210;0;0:14:18:00;0:14:28:00;3;
5825;-1;P;-1;-1;0:14:28:00;0:16:09:00;8;
5825;0;-1;0;8195;0:16:09:00;0:16:21:00;4;
5825;0;262166;8195;8211;0:16:21:00;0:16:43:00;1;-
5825;0;393245;8211;8213;0:16:43:00;0:17:29:00;1;-
5825;0;-1;8213;8213;0:17:29:00;0:17:49:00;9;
5825;0;393263;8213;8211;0:17:49:00;0:18:36:00;1;-
5825;0;-1;8211;0;0:18:36:00;0:18:42:00;3;
5825;-3;-1;0;-1;0:18:42:00;0:18:52:00;6;
5830;-3;-1;-1;0;0:09:52:00;0:10:02:00;5;
5830;24;-1;0;8232;0:10:02:00;0:10:05:00;4;
5830;24;786434;8232;8215;0:10:05:00;0:10:13:00;1;-
5830;24;-1;8215;0;0:10:13:00;0:10:18:00;3;
5830;-1;P;-1;-1;0:10:18:00;0:11:30:00;8;
5830;4;-1;0;8215;0:11:30:00;0:11:35:00;4;
5830;4;786441;8215;8232;0:11:35:00;0:11:43:00;1;-
5830;4;-1;8232;8206;0:11:43:00;0:11:46:00;2;
5830;4;131076;8206;8198;0:11:46:00;0:12:36:00;1;-
5830;4;-1;8198;8199;0:12:36:00;0:12:51:00;2;
5830;4;393358;8199;8207;0:12:51:00;0:13:07:00;1;-
5830;4;-1;8207;8207;0:13:07:00;0:13:11:00;9;
5830;4;393305;8207;8199;0:13:11:00;0:13:29:00;1;-
5830;4;-1;8199;8199;0:13:29:00;0:13:31:00;9;
5830;4;393360;8199;8207;0:13:31:00;0:13:47:00;1;-
5830;4;-1;8207;8207;0:13:47:00;0:13:51:00;9;
5830;4;393331;8207;8199;0:13:51:00;0:14:09:00;1;-
5830;4;-1;8199;8199;0:14:09:00;0:14:11:00;9;
5830;4;393362;8199;8207;0:14:11:00;0:14:27:00;1;-
5830;4;-1;8207;8207;0:14:27:00;0:14:31:00;9;
5830;4;393319;8207;8199;0:14:31:00;0:14:49:00;1;-
5830;4;-1;8199;8199;0:14:49:00;0:14:51:00;9;
5830;4;393364;8199;8207;0:14:51:00;0:15:07:00;1;-
5830;4;-1;8207;8207;0:15:07:00;0:15:11:00;9;
5830;4;393307;8207;8199;0:15:11:00;0:15:29:00;1;-
5830;4;-1;8199;8199;0:15:29:00;0:15:51:00;9;
5830;4;327735;8199;8198;0:15:51:00;0:16:19:00;1;-
5830;4;-1;8198;8198;0:16:19:00;0:16:25:00;9;
5830;4;327699;8198;8210;0:16:25:00;0:17:08:00;1;-
5830;4;-1;8210;8210;0:17:08:00;0:17:10:00;9;
5830;4;327724;8210;8198;0:17:10:00;0:17:57:00;1;-
5830;4;-1;8198;8198;0:17:57:00;0:18:05:00;9;
5830;4;327710;8198;8210;0:18:05:00;0:18:48:00;1;-
5830;4;-1;8210;0;0:18:48:00;0:18:58:00;3;
5830;-3;-1;0;-1;0:18:58:00;0:19:08:00;6;
5873;-3;-1;-1;0;0:12:36:00;0:12:46:00;5;
5873;25;-1;0;8206;0:12:46:00;0:12:46:00;4;
5873;25;131088;8206;8198;0:12:46:00;0:13:36:00;1;-
5873;25;-1;8198;8198;0:13:36:00;0:13:48:00;9;
5873;25;131092;8198;8206;0:13:48:00;0:14:38:00;1;-
5873;25;65560;8206;8202;0:14:38:00;0:15:31:00;1;-
5873;25;-1;8202;8202;0:15:31:00;0:15:35:00;9;
5873;25;65572;8202;8206;0:15:35:00;0:16:25:00;1;-
5873;25;-1;8206;0;0:16:25:00;0:16:25:00;3;
5873;-1;P;-1;-1;0:16:25:00;0:17:38:00;8;
5873;21;-1;0;8206;0:17:38:00;0:17:38:00;4;
5873;21;65552;8206;8204;0:17:38:00;0:18:18:00;1;-
5873;21;-1;8204;8204;0:18:18:00;0:18:28:00;9;
5873;21;65588;8204;8206;0:18:28:00;0:19:05:00;1;-
5873;21;-1;8206;0;0:19:05:00;0:19:05:00;3;
5873;-3;-1;0;-1;0:19:05:00;0:19:15:00;6;
5977;-3;-1;-1;0;0:15:48:00;0:15:58:00;5;
5977;24;-1;0;8206;0:15:58:00;0:15:58:00;4;
5977;24;65543;8206;8202;0:15:58:00;0:16:51:00;1;-
5977;24;-1;8202;8202;0:16:51:00;0:16:55:00;9;
5977;24;65575;8202;8206;0:16:55:00;0:17:45:00;1;-
5977;24;-1;8206;0;0:17:45:00;0:17:45:00;3;
5977;-1;P;-1;-1;0:17:45:00;0:18:46:00;8;
5977;7;-1;0;8206;0:18:46:00;0:18:46:00;4;
5977;7;131083;8206;8198;0:18:46:00;0:19:36:00;1;-
5977;7;-1;8198;8198;0:19:36:00;0:19:51:00;9;
5977;7;131098;8198;8206;0:19:51:00;0:20:41:00;1;-
5977;7;-1;8206;0;0:20:41:00;0:20:41:00;3;
5977;-3;-1;0;-1;0:20:41:00;0:20:51:00;6;
6002;-3;-1;-1;8211;0:12:08:00;0:12:18:00;5;
6002;-1;-1;8211;8211;0:12:18:00;0:12:23:00;7;
6002;6;393236;8211;8213;0:12:23:00;0:13:09:00;1;-
6002;6;-1;8213;8213;0:13:09:00;0:13:29:00;9;
6002;6;393253;8213;8211;0:13:29:00;0:14:16:00;1;-
6002;6;-1;8211;8211;0:14:16:00;0:14:23:00;9;
6002;6;393240;8211;8213;0:14:23:00;0:15:09:00;1;-
6002;6;-1;8213;8213;0:15:09:00;0:15:29:00;9;
6002;6;393254;8213;8211;0:15:29:00;0:16:16:00;1;-
6002;6;-1;8211;8211;0:16:16:00;0:16:23:00;9;
6002;6;393244;8211;8213;0:16:23:00;0:17:09:00;1;-
6002;6;-1;8213;8213;0:17:09:00;0:17:29:00;9;
6002;6;393255;8213;8211;0:17:29:00;0:18:16:00;1;-
6002;6;-1;8211;0;0:18:16:00;0:18:22:00;3;
6002;-1;P;-1;-1;0:18:22:00;0:19:18:00;8;
6002;3;-1;0;8206;0:19:18:00;0:19:18:00;4;
6002;3;65553;8206;8204;0:19:18:00;0:19:58:00;1;-
6002;3;-1;8204;8204;0:19:58:00;0:20:08:00;9;
6002;3;65590;8204;8206;0:20:08:00;0:20:45:00;1;-
6002;3;-1;8206;0;0:20:45:00;0:20:45:00;3;
6002;-3;-1;0;-1;0:20:45:00;0:20:55:00;6;
6010;-3;-1;-1;0;0:11:49:00;0:11:59:00;5;
6010;17;-1;0;8221;0:11:59:00;0:12:00:00;4;
6010;17;458757;8221;8210;0:12:00:00;0:12:18:00;1;-
6010;17;-1;8210;8210;0:12:18:00;0:12:20:00;9;
6010;17;458754;8210;8221;0:12:20:00;0:12:38:00;1;-
6010;17;-1;8221;0;0:12:38:00;0:12:39:00;3;
6010;-1;P;-1;-1;0:12:39:00;0:14:46:00;8;
6010;12;-1;0;8206;0:14:46:00;0:14:46:00;4;
6010;12;131089;8206;8198;0:14:46:00;0:15:36:00;1;-
6010;12;-1;8198;8198;0:15:36:00;0:15:43:00;9;
6010;12;327696;8198;8210;0:15:43:00;0:16:28:00;1;-
6010;12;-1;8210;8210;0:16:28:00;0:16:30:00;9;
6010;12;327722;8210;8198;0:16:30:00;0:17:17:00;1;-
6010;12;-1;8198;8198;0:17:17:00;0:17:25:00;9;
6010;12;327712;8198;8210;0:17:25:00;0:18:08:00;1;-
6010;12;-1;8210;8210;0:18:08:00;0:18:10:00;9;
6010;12;327717;8210;8198;0:18:10:00;0:18:57:00;1;-
6010;12;-1;8198;8198;0:18:57:00;0:19:17:00;9;
6010;12;327691;8198;8199;0:19:17:00;0:19:40:00;1;-
6010;12;-1;8199;8213;0:19:40:00;0:20:03:00;2;
6010;12;-1;8213;8213;0:20:03:00;0:20:10:00;9;
6010;12;393282;8213;8211;0:20:10:00;0:20:50:00;1;-
6010;12;-1;8211;0;0:20:50:00;0:20:56:00;3;
6010;-3;-1;0;-1;0:20:56:00;0:21:06:00;6;
6047;-3;-1;-1;0;0:15:30:00;0:15:40:00;5;
6047;22;-1;0;8210;0:15:40:00;0:15:50:00;4;
6047;22;327727;8210;8198;0:15:50:00;0:16:39:00;1;-
6047;22;-1;8198;8198;0:16:39:00;0:16:45:00;9;
6047;22;327705;8198;8210;0:16:45:00;0:17:28:00;1;-
6047;22;-1;8210;8210;0:17:28:00;0:17:30:00;9;
6047;22;327728;8210;8198;0:17:30:00;0:18:17:00;1;-
6047;22;-1;8198;8198;0:18:17:00;0:18:25:00;9;
6047;22;327711;8198;8210;0:18:25:00;0:19:08:00;1;-
6047;22;-1;8210;8210;0:19:08:00;0:19:10:00;9;
6047;22;327741;8210;8205;0:19:10:00;0:19:19:00;1;-
6047;22;-1;8205;0;0:19:19:00;0:19:23:00;3;
6047;-1;P;-1;-1;0:19:23:00;0:20:15:00;8;
6047;25;-1;0;8206;0:20:15:00;0:20:15:00;4;
6047;25;65563;8206;8203;0:20:15:00;0:20:41:00;1;-
6047;25;-1;8203;8203;0:20:41:00;0:20:49:00;9;
6047;25;65592;8203;8206;0:20:49:00;0:21:14:00;1;-
6047;25;-1;8206;0;0:21:14:00;0:21:14:00;3;
6047;-3;-1;0;-1;0:21:14:00;0:21:24:00;6;
6076;-3;-1;-1;0;0:13:05:00;0:13:15:00;5;
6076;22;-1;0;8215;0:13:15:00;0:13:20:00;4;
6076;22;786442;8215;8232;0:13:20:00;0:13:28:00;1;-
6076;22;-1;8232;0;0:13:28:00;0:13:31:00;3;
6076;-1;P;-1;-1;0:13:31:00;0:16:49:00;8;
6076;5;-1;0;8211;0:16:49:00;0:16:55:00;4;
6076;5;262197;8211;8195;0:16:55:00;0:17:18:00;1;-
6076;5;-1;8195;8195;0:17:18:00;0:17:21:00;9;
6076;5;262167;8195;8211;0:17:21:00;0:17:43:00;1;-
6076;5;-1;8211;8211;0:17:43:00;0:17:45:00;9;
6076;5;262178;8211;8196;0:17:45:00;0:18:39:00;1;-
6076;5;-1;8196;8196;0:18:39:00;0:19:06:00;9;
6076;5;262151;8196;8211;0:19:06:00;0:19:51:00;1;-
6076;5;-1;8211;8211;0:19:51:00;0:20:05:00;9;
6076;5;262176;8211;8196;0:20:05:00;0:20:52:00;1;-
6076;5;-1;8196;8196;0:20:52:00;0:20:56:00;9;
6076;5;-1;8196;8225;0:20:56:00;0:20:56:00;2;
6076;5;-1;8225;8225;0:20:56:00;0:21:06:00;9;
6076;5;262201;8225;8194;0:21:06:00;0:21:20:00;1;-
6076;5;196611;8194;8234;0:21:20:00;0:21:43:00;1;-
6076;5;-1;8234;0;0:21:43:00;0:21:45:00;3;
6076;-3;-1;0;-1;0:21:45:00;0:21:55:00;6;
6125;-3;-1;-1;0;0:13:00:00;0:13:10:00;5;
6125;1;-1;0;8209;0:13:10:00;0:13:15:00;4;
6125;1;524290;8209;8224;0:13:15:00;0:13:26:00;1;-
6125;1;-1;8224;8199;0:13:26:00;0:13:40:00;2;
6125;1;-1;8199;8199;0:13:40:00;0:13:51:00;9;
6125;1;327736;8199;8198;0:13:51:00;0:14:19:00;1;-
6125;1;-1;8198;8198;0:14:19:00;0:14:33:00;9;
6125;1;327703;8198;8210;0:14:33:00;0:15:18:00;1;-
6125;1;-1;8210;8211;0:15:18:00;0:15:24:00;2;
6125;1;-1;8211;8211;0:15:24:00;0:15:25:00;9;
6125;1;262175;8211;8196;0:15:25:00;0:16:19:00;1;-
6125;1;-1;8196;8196;0:16:19:00;0:16:42:00;9;
6125;1;262149;8196;8211;0:16:42:00;0:17:33:00;1;-
6125;1;-1;8211;8211;0:17:33:00;0:17:35:00;9;
6125;1;262199;8211;8195;0:17:35:00;0:17:58:00;1;-
6125;1;-1;8195;8195;0:17:58:00;0:18:01:00;9;
6125;1;262168;8195;8211;0:18:01:00;0:18:23:00;1;-
6125;1;393248;8211;8213;0:18:23:00;0:19:09:00;1;-
6125;1;-1;8213;8213;0:19:09:00;0:19:29:00;9;
6125;1;393256;8213;8211;0:19:29:00;0:20:16:00;1;-
6125;1;-1;8211;0;0:20:16:00;0:20:22:00;3;
6125;-1;P;-1;-1;0:20:22:00;0:21:15:00;8;
6125;2;-1;0;8206;0:21:15:00;0:21:15:00;4;
6125;2;65564;8206;8203;0:21:15:00;0:21:41:00;1;-
6125;2;-1;8203;8203;0:21:41:00;0:21:49:00;9;
6125;2;65593;8203;8206;0:21:49:00;0:22:14:00;1;-
6125;2;-1;8206;0;0:22:14:00;0:22:14:00;3;
6125;-3;-1;0;-1;0:22:14:00;0:22:24:00;6;
6148;-3;-1;-1;0;0:15:40:00;0:15:50:00;5;
6148;23;-1;0;8215;0:15:50:00;0:15:55:00;4;
6148;23;786443;8215;8232;0:15:55:00;0:16:03:00;1;-
6148;23;-1;8232;8222;0:16:03:00;0:16:03:00;2;
6148;23;-1;8222;8222;0:16:03:00;0:16:05:00;9;
6148;23;589836;8222;8217;0:16:05:00;0:16:17:00;1;-
6148;23;-1;8217;0;0:16:17:00;0:16:23:00;3;
6148;-1;P;-1;-1;0:16:23:00;0:17:09:00;8;
6148;8;-1;0;8211;0:17:09:00;0:17:15:00;4;
