*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID
0;1;0
1;1;0
2;1;0
3;1;0
4;1;0
5;1;0
6;1;0
7;1;0
8;1;0
9;1;0
10;1;0
11;1;0
12;1;0
13;1;0
14;1;0
15;1;0
16;1;0
17;1;0
18;1;0
19;1;0
20;1;0
21;1;0
22;1;0
23;1;0
24;1;0
25;1;0
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
8;393294w;8213;8213;0:22:56:00;0:23:00:00;9;
8;393285;8213;8211;0:23:00:00;0:23:40:00;1;-
8;393285w;8211;8211;0:23:40:00;0:23:45:00;9;
8;393292;8211;8201;0:23:45:00;1:00:12:00;1;-
8;393292w;8201;8201;1:00:12:00;1:00:15:00;9;
8;393288;8201;8211;1:00:15:00;1:00:49:00;1;-
8;ZD393288;8211;0;1:00:49:00;1:00:55:00;3;
9;VD65545;0;8206;0:04:58:00;0:04:58:00;4;
9;65545;8206;8202;0:04:58:00;0:05:51:00;1;-
9;65545w;8202;8202;0:05:51:00;0:05:55:00;9;
9;65566;8202;8206;0:05:55:00;0:06:45:00;1;-
9;ZD65566;8206;0;0:06:45:00;0:06:45:00;3;
9;VD720899;0;8211;0:06:57:00;0:07:03:00;4;
9;720899;8211;8199;0:07:03:00;0:07:18:00;1;-
9;ZD720899;8199;0;0:07:18:00;0:07:28:00;3;
9;VD458756;0;8221;0:10:59:00;0:11:00:00;4;
9;458756;8221;8210;0:11:00:00;0:11:18:00;1;-
9;L458756;8210;8231;0:11:18:00;0:11:23:00;2;
9;L458756w;8231;8231;0:11:23:00;0:11:35:00;9;
9;786439;8231;8211;0:11:35:00;0:11:40:00;1;-
9;786439w;8211;8211;0:11:40:00;0:11:43:00;9;
9;393235;8211;8213;0:11:43:00;0:12:29:00;1;-
9;393235w;8213;8213;0:12:29:00;0:12:49:00;9;
9;393274;8213;8211;0:12:49:00;0:13:36:00;1;-
9;393274w;8211;8211;0:13:36:00;0:13:43:00;9;
9;393239;8211;8213;0:13:43:00;0:14:29:00;1;-
9;393239w;8213;8213;0:14:29:00;0:14:49:00;9;
9;393275;8213;8211;0:14:49:00;0:15:36:00;1;-
9;393275w;8211;8211;0:15:36:00;0:15:43:00;9;
9;393243;8211;8213;0:15:43:00;0:16:29:00;1;-
9;393243w;8213;8213;0:16:29:00;0:16:49:00;9;
9;393276;8213;8211;0:16:49:00;0:17:36:00;1;-
9;393276w;8211;8211;0:17:36:00;0:17:43:00;9;
9;393247;8211;8213;0:17:43:00;0:18:29:00;1;-
9;393247w;8213;8213;0:18:29:00;0:18:49:00;9;
9;393277;8213;8211;0:18:49:00;0:19:36:00;1;-
9;393277w;8211;8211;0:19:36:00;0:19:45:00;9;
9;393295;8211;8213;0:19:45:00;0:20:26:00;1;-
9;393295w;8213;8213;0:20:26:00;0:20:30:00;9;
9;393283;8213;8211;0:20:30:00;0:21:10:00;1;-
9;393283w;8211;8211;0:21:10:00;0:21:15:00;9;
9;393296;8211;8213;0:21:15:00;0:21:56:00;1;-
9;393296w;8213;8213;0:21:56:00;0:22:00:00;9;
9;393284;8213;8211;0:22:00:00;0:22:40:00;1;-
9;393284w;8211;8211;0:22:40:00;0:22:45:00;9;
9;393293;8211;8201;0:22:45:00;0:23:12:00;1;-
9;ZD393293;8201;0;0:23:12:00;0:23:29:00;3;
10;VD393297;0;8207;0:05:05:00;0:05:11:00;4;
10;393297;8207;8199;0:05:11:00;0:05:29:00;1;-
10;393297w;8199;8199;0:05:29:00;0:05:31:00;9;
10;393336;8199;8207;0:05:31:00;0:05:47:00;1;-
10;393336w;8207;8207;0:05:47:00;0:05:51:00;9;
10;393323;8207;8199;0:05:51:00;0:06:09:00;1;-
10;393323w;8199;8199;0:06:09:00;0:06:11:00;9;
10;393338;8199;8207;0:06:11:00;0:06:27:00;1;-
10;393338w;8207;8207;0:06:27:00;0:06:31:00;9;
10;393311;8207;8199;0:06:31:00;0:06:49:00;1;-
10;393311w;8199;8199;0:06:49:00;0:06:51:00;9;
10;393340;8199;8207;0:06:51:00;0:07:07:00;1;-
10;393340w;8207;8207;0:07:07:00;0:07:11:00;9;
10;393299;8207;8199;0:07:11:00;0:07:29:00;1;-
10;393299w;8199;8199;0:07:29:00;0:07:31:00;9;
10;393342;8199;8207;0:07:31:00;0:07:47:00;1;-
10;393342w;8207;8207;0:07:47:00;0:07:51:00;9;
10;393325;8207;8199;0:07:51:00;0:08:09:00;1;-
10;393325w;8199;8199;0:08:09:00;0:08:11:00;9;
10;393344;8199;8207;0:08:11:00;0:08:27:00;1;-
10;393344w;8207;8207;0:08:27:00;0:08:31:00;9;
10;393313;8207;8199;0:08:31:00;0:08:49:00;1;-
10;393313w;8199;8199;0:08:49:00;0:08:51:00;9;
10;327737;8199;8198;0:08:51:00;0:09:19:00;1;-
10;327737w;8198;8198;0:09:19:00;0:09:33:00;9;
10;327706;8198;8210;0:09:33:00;0:10:18:00;1;-
10;ZD327706;8210;0;0:10:18:00;0:10:28:00;3;
10;VD393352;0;8199;0:10:41:00;0:10:51:00;4;
10;393352;8199;8207;0:10:51:00;0:11:07:00;1;-
10;393352w;8207;8207;0:11:07:00;0:11:11:00;9;
10;393303;8207;8199;0:11:11:00;0:11:29:00;1;-
10;393303w;8199;8199;0:11:29:00;0:11:51:00;9;
10;327734;8199;8198;0:11:51:00;0:12:19:00;1;-
10;327734w;8198;8198;0:12:19:00;0:12:33:00;9;
10;327697;8198;8210;0:12:33:00;0:13:18:00;1;-
10;L327697;8210;8211;0:13:18:00;0:13:24:00;2;
10;L327697w;8211;8211;0:13:24:00;0:13:25:00;9;
10;262182;8211;8196;0:13:25:00;0:14:19:00;1;-
10;262182w;8196;8196;0:14:19:00;0:14:42:00;9;
10;262156;8196;8211;0:14:42:00;0:15:33:00;1;-
10;262156w;8211;8211;0:15:33:00;0:15:45:00;9;
10;262183;8211;8196;0:15:45:00;0:16:39:00;1;-
10;262183w;8196;8196;0:16:39:00;0:17:02:00;9;
10;262157;8196;8211;0:17:02:00;0:17:53:00;1;-
10;262157w;8211;8211;0:17:53:00;0:17:55:00;9;
10;262200;8211;8195;0:17:55:00;0:18:18:00;1;-
10;262200w;8195;8195;0:18:18:00;0:18:21:00;9;
10;262169;8195;8211;0:18:21:00;0:18:43:00;1;-
10;ZD262169;8211;0;0:18:43:00;0:18:49:00;3;
11;VD65537;0;8206;0:05:18:00;0:05:18:00;4;
11;65537;8206;8202;0:05:18:00;0:06:11:00;1;-
11;65537w;8202;8202;0:06:11:00;0:06:15:00;9;
11;65567;8202;8206;0:06:15:00;0:07:05:00;1;-
11;ZD65567;8206;0;0:07:05:00;0:07:05:00;3;
11;VD655361;0;8217;0:07:07:00;0:07:13:00;4;
11;655361;8217;8209;0:07:13:00;0:07:31:00;1;-
11;ZD655361;8209;0;0:07:31:00;0:07:36:00;3;
11;VD786444;0;8211;0:11:09:00;0:11:15:00;4;
11;786444;8211;8231;0:11:15:00;0:11:20:00;1;-
11;ZD786444;8231;0;0:11:20:00;0:11:25:00;3;
11;VD327725;0;8210;0:11:50:00;0:12:00:00;4;
11;327725;8210;8198;0:12:00:00;0:12:49:00;1;-
11;327725w;8198;8198;0:12:49:00;0:13:03:00;9;
11;327702;8198;8210;0:13:03:00;0:13:48:00;1;-
11;ZD327702;8210;0;0:13:48:00;0:13:58:00;3;
11;VD65550;0;8206;0:13:58:00;0:13:58:00;4;
11;65550;8206;8204;0:13:58:00;0:14:38:00;1;-
11;65550w;8204;8204;0:14:38:00;0:14:48:00;9;
11;65585;8204;8206;0:14:48:00;0:15:25:00;1;-
11;ZD65585;8206;0;0:15:25:00;0:15:25:00;3;
12;VD327682;0;8210;0:05:20:00;0:05:30:00;4;
12;327682;8210;8198;0:05:30:00;0:06:17:00;1;-
12;327682w;8198;8198;0:06:17:00;0:06:25:00;9;
12;327690;8198;8210;0:06:25:00;0:07:08:00;1;-
12;327690w;8210;8210;0:07:08:00;0:07:10:00;9;
12;327681;8210;8198;0:07:10:00;0:07:59:00;1;-
12;327681w;8198;8198;0:07:59:00;0:08:03:00;9;
12;327694;8198;8210;0:08:03:00;0:08:48:00;1;-
12;327694w;8210;8210;0:08:48:00;0:09:00:00;9;
12;327683;8210;8198;0:09:00:00;0:09:49:00;1;-
12;327683w;8198;8198;0:09:49:00;0:10:03:00;9;
12;327688;8198;8199;0:10:03:00;0:10:30:00;1;-
12;L327688;8199;8198;0:10:30:00;0:10:45:00;2;
12;L327688w;8198;8198;0:10:45:00;0:10:48:00;9;
12;131086;8198;8206;0:10:48:00;0:11:38:00;1;-
12;ZD131086;8206;0;0:11:38:00;0:11:38:00;3;
12;VD786446;0;8211;0:11:49:00;0:11:55:00;4;
12;786446;8211;8232;0:11:55:00;0:12:00:00;1;-
12;ZD786446;8232;0;0:12:00:00;0:12:03:00;3;
12;VD589831;0;8209;0:13:11:00;0:13:16:00;4;
12;589831;8209;8217;0:13:16:00;0:13:33:00;1;-
12;ZD589831;8217;0;0:13:33:00;0:13:39:00;3;
12;VD131089;0;8206;0:14:46:00;0:14:46:00;4;
12;131089;8206;8198;0:14:46:00;0:15:36:00;1;-
12;131089w;8198;8198;0:15:36:00;0:15:43:00;9;
12;327696;8198;8210;0:15:43:00;0:16:28:00;1;-
12;327696w;8210;8210;0:16:28:00;0:16:30:00;9;
12;327722;8210;8198;0:16:30:00;0:17:17:00;1;-
12;327722w;8198;8198;0:17:17:00;0:17:25:00;9;
12;327712;8198;8210;0:17:25:00;0:18:08:00;1;-
12;327712w;8210;8210;0:18:08:00;0:18:10:00;9;
12;327717;8210;8198;0:18:10:00;0:18:57:00;1;-
12;327717w;8198;8198;0:18:57:00;0:19:17:00;9;
12;327691;8198;8199;0:19:17:00;0:19:40:00;1;-
12;L327691;8199;8213;0:19:40:00;0:20:03:00;2;
12;L327691w;8213;8213;0:20:03:00;0:20:10:00;9;
12;393282;8213;8211;0:20:10:00;0:20:50:00;1;-
12;ZD393282;8211;0;0:20:50:00;0:20:56:00;3;
13;VD327718;0;8210;0:05:40:00;0:05:50:00;4;
13;327718;8210;8198;0:05:50:00;0:06:37:00;1;-
13;L327718;8198;8213;0:06:37:00;0:06:48:00;2;
13;L327718w;8213;8213;0:06:48:00;0:06:49:00;9;
13;393271;8213;8211;0:06:49:00;0:07:36:00;1;-
13;393271w;8211;8211;0:07:36:00;0:07:43:00;9;
13;393226;8211;8213;0:07:43:00;0:08:29:00;1;-
13;393279;8213;8211;0:08:29:00;0:09:16:00;1;-
13;393279w;8211;8211;0:09:16:00;0:09:23:00;9;
13;393230;8211;8213;0:09:23:00;0:10:09:00;1;-
13;393266;8213;8211;0:10:09:00;0:10:56:00;1;-
13;393266w;8211;8211;0:10:56:00;0:11:03:00;9;
13;393234;8211;8213;0:11:03:00;0:11:49:00;1;-
13;393234w;8213;8213;0:11:49:00;0:12:09:00;9;
13;393267;8213;8211;0:12:09:00;0:12:56:00;1;-
13;393267w;8211;8211;0:12:56:00;0:13:00:00;9;
13;786445;8211;8231;0:13:00:00;0:13:05:00;1;-
13;L786445;8231;8209;0:13:05:00;0:13:05:00;2;
13;L786445w;8209;8209;0:13:05:00;0:13:15:00;9;
13;655364;8209;8217;0:13:15:00;0:13:32:00;1;-
13;ZD655364;8217;0;0:13:32:00;0:13:38:00;3;
13;VD131077;0;8206;0:13:46:00;0:13:46:00;4;
13;131077;8206;8198;0:13:46:00;0:14:36:00;1;-
13;131077w;8198;8198;0:14:36:00;0:14:48:00;9;
13;131093;8198;8206;0:14:48:00;0:15:38:00;1;-
13;65551;8206;8202;0:15:38:00;0:16:31:00;1;-
13;65551w;8202;8202;0:16:31:00;0:16:35:00;9;
13;65573;8202;8206;0:16:35:00;0:17:25:00;1;-
13;ZD65573;8206;0;0:17:25:00;0:17:25:00;3;
14;VD131073;0;8206;0:05:46:00;0:05:46:00;4;
14;131073;8206;8198;0:05:46:00;0:06:36:00;1;-
14;131073w;8198;8198;0:06:36:00;0:06:43:00;9;
14;327692;8198;8210;0:06:43:00;0:07:28:00;1;-
14;327692w;8210;8210;0:07:28:00;0:07:30:00;9;
14;327719;8210;8198;0:07:30:00;0:08:19:00;1;-
14;327719w;8198;8198;0:08:19:00;0:08:33:00;9;
14;327693;8198;8210;0:08:33:00;0:09:18:00;1;-
14;ZD327693;8210;0;0:09:18:00;0:09:28:00;3;
14;VD786440;0;8215;0:09:35:00;0:09:40:00;4;
14;786440;8215;8232;0:09:40:00;0:09:48:00;1;-
14;L786440;8232;8210;0:09:48:00;0:10:00:00;2;
14;327720;8210;8198;0:10:00:00;0:10:49:00;1;-
14;327720w;8198;8198;0:10:49:00;0:11:03:00;9;
14;327704;8198;8199;0:11:03:00;0:11:30:00;1;-
14;327704w;8199;8199;0:11:30:00;0:11:31:00;9;
14;393354;8199;8207;0:11:31:00;0:11:47:00;1;-
14;393354w;8207;8207;0:11:47:00;0:11:51:00;9;
14;393329;8207;8199;0:11:51:00;0:12:09:00;1;-
14;393329w;8199;8199;0:12:09:00;0:12:11:00;9;
14;393356;8199;8207;0:12:11:00;0:12:27:00;1;-
14;393356w;8207;8207;0:12:27:00;0:12:31:00;9;
14;393317;8207;8199;0:12:31:00;0:12:49:00;1;-
14;393317w;8199;8199;0:12:49:00;0:12:51:00;9;
14;327738;8199;8198;0:12:51:00;0:13:19:00;1;-
14;327738w;8198;8198;0:13:19:00;0:13:33:00;9;
14;327707;8198;8210;0:13:33:00;0:14:18:00;1;-
14;ZD327707;8210;0;0:14:18:00;0:14:28:00;3;
14;VD131078;0;8206;0:15:46:00;0:15:46:00;4;
14;131078;8206;8198;0:15:46:00;0:16:36:00;1;-
14;131078w;8198;8198;0:16:36:00;0:16:51:00;9;
14;131095;8198;8206;0:16:51:00;0:17:41:00;1;-
14;ZD131095;8206;0;0:17:41:00;0:17:41:00;3;
14;VD131079;0;8206;0:17:46:00;0:17:46:00;4;
14;131079;8206;8198;0:17:46:00;0:18:36:00;1;-
14;131079w;8198;8198;0:18:36:00;0:18:51:00;9;
14;131097;8198;8206;0:18:51:00;0:19:41:00;1;-
14;ZD131097;8206;0;0:19:41:00;0:19:41:00;3;
15;VD327723;0;8210;0:06:00:00;0:06:10:00;4;
15;327723;8210;8198;0:06:10:00;0:06:57:00;1;-
15;327723w;8198;8198;0:06:57:00;0:07:03:00;9;
15;327700;8198;8210;0:07:03:00;0:07:48:00;1;-
15;327700w;8210;8210;0:07:48:00;0:07:50:00;9;
15;327685;8210;8198;0:07:50:00;0:08:39:00;1;-
15;327685w;8198;8198;0:08:39:00;0:08:51:00;9;
15;131085;8198;8206;0:08:51:00;0:09:41:00;1;-
15;ZD131085;8206;0;0:09:41:00;0:09:41:00;3;
15;VD786437;0;8231;0:09:45:00;0:09:50:00;4;
15;786437;8231;8211;0:09:50:00;0:09:55:00;1;-
15;ZD786437;8211;0;0:09:55:00;0:10:01:00;3;
15;VD65558;0;8206;0:11:18:00;0:11:18:00;4;
15;65558;8206;8204;0:11:18:00;0:11:58:00;1;-
15;65558w;8204;8204;0:11:58:00;0:12:08:00;9;
15;65581;8204;8206;0:12:08:00;0:12:45:00;1;-
15;ZD65581;8206;0;0:12:45:00;0:12:45:00;3;
15;VD65559;0;8206;0:12:58:00;0:12:58:00;4;
15;65559;8206;8204;0:12:58:00;0:13:38:00;1;-
15;65559w;8204;8204;0:13:38:00;0:13:48:00;9;
15;65584;8204;8206;0:13:48:00;0:14:25:00;1;-
15;ZD65584;8206;0;0:14:25:00;0:14:25:00;3;
16;VD262187;0;8208;0:06:01:00;0:06:06:00;4;
16;262187;8208;8195;0:06:06:00;0:06:18:00;1;-
16;L262187;8195;8208;0:06:18:00;0:06:25:00;2;
16;L262187w;8208;8208;0:06:25:00;0:06:26:00;9;
16;262188;8208;8195;0:06:26:00;0:06:38:00;1;-
16;L262188;8195;8198;0:06:38:00;0:06:51:00;2;
16;131084;8198;8206;0:06:51:00;0:07:41:00;1;-
16;ZD131084;8206;0;0:07:41:00;0:07:41:00;3;
16;VD131074;0;8206;0:07:46:00;0:07:46:00;4;
16;131074;8206;8198;0:07:46:00;0:08:36:00;1;-
16;L131074;8198;8213;0:08:36:00;0:08:47:00;2;
16;L131074w;8213;8213;0:08:47:00;0:08:49:00;9;
16;393272;8213;8211;0:08:49:00;0:09:36:00;1;-
16;393272w;8211;8211;0:09:36:00;0:09:43:00;9;
16;393231;8211;8213;0:09:43:00;0:10:29:00;1;-
16;393280;8213;8211;0:10:29:00;0:11:16:00;1;-
16;ZD393280;8211;0;0:11:16:00;0:11:22:00;3;
16;VD786435;0;8232;0:11:52:00;0:11:55:00;4;
16;786435;8232;8215;0:11:55:00;0:12:03:00;1;-
16;ZD786435;8215;0;0:12:03:00;0:12:08:00;3;
16;VD65549;0;8206;0:12:18:00;0:12:18:00;4;
16;65549;8206;8204;0:12:18:00;0:12:58:00;1;-
16;65549w;8204;8204;0:12:58:00;0:13:08:00;9;
16;65582;8204;8206;0:13:08:00;0:13:45:00;1;-
16;ZD65582;8206;0;0:13:45:00;0:13:45:00;3;
17;VD131081;0;8206;0:06:16:00;0:06:16:00;4;
17;131081;8206;8198;0:06:16:00;0:07:06:00;1;-
17;L131081;8198;8217;0:07:06:00;0:07:22:00;2;
17;589826;8217;8209;0:07:22:00;0:07:36:00;1;-
17;L589826;8209;8215;0:07:36:00;0:07:42:00;2;
17;L589826w;8215;8215;0:07:42:00;0:07:46:00;9;
17;655363;8215;8222;0:07:46:00;0:07:54:00;1;-
17;ZD655363;8222;0;0:07:54:00;0:07:57:00;3;
17;VD786433;0;8232;0:08:07:00;0:08:10:00;4;
17;786433;8232;8215;0:08:10:00;0:08:18:00;1;-
17;ZD786433;8215;0;0:08:18:00;0:08:23:00;3;
17;VD458757;0;8221;0:11:59:00;0:12:00:00;4;
17;458757;8221;8210;0:12:00:00;0:12:18:00;1;-
17;458757w;8210;8210;0:12:18:00;0:12:20:00;9;
17;458754;8210;8221;0:12:20:00;0:12:38:00;1;-
17;ZD458754;8221;0;0:12:38:00;0:12:39:00;3;
17;VD262174;0;8211;0:12:59:00;0:13:05:00;4;
17;262174;8211;8196;0:13:05:00;0:13:59:00;1;-
17;L262174;8196;8193;0:13:59:00;0:14:03:00;2;
17;L262174w;8193;8193;0:14:03:00;0:14:18:00;9;
17;262158;8193;8211;0:14:18:00;0:15:13:00;1;-
17;L262158;8211;8199;0:15:13:00;0:15:21:00;2;
17;327739;8199;8198;0:15:21:00;0:15:49:00;1;-
17;327739w;8198;8198;0:15:49:00;0:16:03:00;9;
17;327708;8198;8210;0:16:03:00;0:16:48:00;1;-
17;327708w;8210;8210;0:16:48:00;0:16:50:00;9;
17;327730;8210;8198;0:16:50:00;0:17:37:00;1;-
17;327730w;8198;8198;0:17:37:00;0:17:51:00;9;
17;131096;8198;8206;0:17:51:00;0:18:41:00;1;-
17;ZD131096;8206;0;0:18:41:00;0:18:41:00;3;
18;VD720897;0;8201;0:06:26:00;0:06:43:00;4;
18;720897;8201;8199;0:06:43:00;0:07:03:00;1;-
18;L720897;8199;8224;0:07:03:00;0:07:17:00;2;
18;L720897w;8224;8224;0:07:17:00;0:07:22:00;9;
18;524289;8224;8205;0:07:22:00;0:07:34:00;1;-
18;L524289;8205;8217;0:07:34:00;0:07:40:00;2;
18;L524289w;8217;8217;0:07:40:00;0:07:41:00;9;
18;589829;8217;8222;0:07:41:00;0:07:58:00;1;-
18;ZD589829;8222;0;0:07:58:00;0:08:01:00;3;
18;VD65539;0;8206;0:09:18:00;0:09:18:00;4;
18;65539;8206;8204;0:09:18:00;0:09:58:00;1;-
18;65539w;8204;8204;0:09:58:00;0:10:08:00;9;
18;65577;8204;8206;0:10:08:00;0:10:45:00;1;-
18;ZD65577;8206;0;0:10:45:00;0:10:45:00;3;
18;VD655365;0;8209;0:13:13:00;0:13:18:00;4;
18;655365;8209;8217;0:13:18:00;0:13:35:00;1;-
18;ZD655365;8217;0;0:13:35:00;0:13:41:00;3;
18;VD589835;0;8222;0:15:12:00;0:15:15:00;4;
18;589835;8222;8217;0:15:15:00;0:15:27:00;1;-
18;ZD589835;8217;0;0:15:27:00;0:15:33:00;3;
19;VD262189;0;8208;0:06:41:00;0:06:46:00;4;
19;262189;8208;8195;0:06:46:00;0:06:58:00;1;-
19;L262189;8195;8208;0:06:58:00;0:07:05:00;2;
19;L262189w;8208;8208;0:07:05:00;0:07:06:00;9;
19;262190;8208;8195;0:07:06:00;0:07:18:00;1;-
19;L262190;8195;8216;0:07:18:00;0:07:22:00;2;
19;L262190w;8216;8216;0:07:22:00;0:07:30:00;9;
19;589827;8216;8209;0:07:30:00;0:07:44:00;1;-
19;589827w;8209;8209;0:07:44:00;0:07:58:00;9;
19;458755;8209;8221;0:07:58:00;0:08:16:00;1;-
19;ZD458755;8221;0;0:08:16:00;0:08:17:00;3;
19;VD65557;0;8206;0:09:38:00;0:09:38:00;4;
19;65557;8206;8204;0:09:38:00;0:10:18:00;1;-
19;65557w;8204;8204;0:10:18:00;0:10:28:00;9;
19;65578;8204;8206;0:10:28:00;0:11:05:00;1;-
19;ZD65578;8206;0;0:11:05:00;0:11:05:00;3;
19;VD655366;0;8209;0:13:14:00;0:13:19:00;4;
19;655366;8209;8217;0:13:19:00;0:13:36:00;1;-
19;ZD655366;8217;0;0:13:36:00;0:13:42:00;3;
19;VD786436;0;8232;0:15:22:00;0:15:25:00;4;
19;786436;8232;8215;0:15:25:00;0:15:33:00;1;-
19;L786436;8215;8195;0:15:33:00;0:15:40:00;2;
19;L786436w;8195;8195;0:15:40:00;0:15:41:00;9;
19;262160;8195;8211;0:15:41:00;0:16:03:00;1;-
19;262160w;8211;8211;0:16:03:00;0:16:15:00;9;
19;262195;8211;8195;0:16:15:00;0:16:38:00;1;-
19;262195w;8195;8195;0:16:38:00;0:16:41:00;9;
19;262163;8195;8211;0:16:41:00;0:17:03:00;1;-
19;393246;8211;8213;0:17:03:00;0:17:49:00;1;-
19;393246w;8213;8213;0:17:49:00;0:18:09:00;9;
19;393270;8213;8211;0:18:09:00;0:18:56:00;1;-
19;ZD393270;8211;0;0:18:56:00;0:19:02:00;3;
20;VD393224;0;8211;0:06:57:00;0:07:03:00;4;
20;393224;8211;8213;0:07:03:00;0:07:49:00;1;-
20;393258;8213;8211;0:07:49:00;0:08:36:00;1;-
20;393258w;8211;8211;0:08:36:00;0:08:45:00;9;
20;262181;8211;8196;0:08:45:00;0:09:39:00;1;-
20;262181w;8196;8196;0:09:39:00;0:10:02:00;9;
20;262155;8196;8211;0:10:02:00;0:10:53:00;1;-
20;L262155;8211;8210;0:10:53:00;0:10:59:00;2;
20;L262155w;8210;8210;0:10:59:00;0:11:00:00;9;
20;327729;8210;8198;0:11:00:00;0:11:49:00;1;-
20;327729w;8198;8198;0:11:49:00;0:12:03:00;9;
20;327715;8198;8199;0:12:03:00;0:12:30:00;1;-
20;327715w;8199;8199;0:12:30:00;0:12:31:00;9;
20;393357;8199;8207;0:12:31:00;0:12:47:00;1;-
20;393357w;8207;8207;0:12:47:00;0:12:51:00;9;
20;393330;8207;8199;0:12:51:00;0:13:09:00;1;-
20;393330w;8199;8199;0:13:09:00;0:13:11:00;9;
20;393359;8199;8207;0:13:11:00;0:13:27:00;1;-
20;393359w;8207;8207;0:13:27:00;0:13:31:00;9;
20;393318;8207;8199;0:13:31:00;0:13:49:00;1;-
20;393318w;8199;8199;0:13:49:00;0:13:51:00;9;
20;393361;8199;8207;0:13:51:00;0:14:07:00;1;-
20;393361w;8207;8207;0:14:07:00;0:14:11:00;9;
20;393306;8207;8199;0:14:11:00;0:14:29:00;1;-
20;393306w;8199;8199;0:14:29:00;0:14:51:00;9;
20;327687;8199;8198;0:14:51:00;0:15:19:00;1;-
20;327687w;8198;8198;0:15:19:00;0:15:51:00;9;
20;131094;8198;8206;0:15:51:00;0:16:41:00;1;-
20;ZD131094;8206;0;0:16:41:00;0:16:41:00;3;
20;VD131090;0;8206;0:16:46:00;0:16:46:00;4;
20;131090;8206;8198;0:16:46:00;0:17:36:00;1;-
20;131090w;8198;8198;0:17:36:00;0:17:45:00;9;
20;327709;8198;8210;0:17:45:00;0:18:28:00;1;-
20;327709w;8210;8210;0:18:28:00;0:18:30:00;9;
20;327732;8210;8198;0:18:30:00;0:19:22:00;1;-
20;327732w;8198;8198;0:19:22:00;0:19:27:00;9;
20;327716;8198;8199;0:19:27:00;0:19:50:00;1;-
20;327716w;8199;8199;0:19:50:00;0:20:01:00;9;
20;327731;8199;8198;0:20:01:00;0:20:25:00;1;-
20;327731w;8198;8198;0:20:25:00;0:20:27:00;9;
20;327698;8198;8199;0:20:27:00;0:20:50:00;1;-
20;327698w;8199;8199;0:20:50:00;0:21:01:00;9;
20;327733;8199;8198;0:21:01:00;0:21:25:00;1;-
20;327733w;8198;8198;0:21:25:00;0:21:27:00;9;
20;327740;8198;8205;0:21:27:00;0:22:00:00;1;-
20;ZD327740;8205;0;0:22:00:00;0:22:04:00;3;
21;VD65546;0;8206;0:06:58:00;0:06:58:00;4;
21;65546;8206;8202;0:06:58:00;0:07:51:00;1;-
21;65546w;8202;8202;0:07:51:00;0:07:55:00;9;
21;65569;8202;8206;0:07:55:00;0:08:45:00;1;-
21;L65569;8206;8198;0:08:45:00;0:09:03:00;2;
21;327714;8198;8199;0:09:03:00;0:09:30:00;1;-
21;327714w;8199;8199;0:09:30:00;0:09:31:00;9;
21;393348;8199;8207;0:09:31:00;0:09:47:00;1;-
21;393348w;8207;8207;0:09:47:00;0:09:51:00;9;
21;393327;8207;8199;0:09:51:00;0:10:09:00;1;-
21;393327w;8199;8199;0:10:09:00;0:10:11:00;9;
21;393350;8199;8207;0:10:11:00;0:10:27:00;1;-
21;393350w;8207;8207;0:10:27:00;0:10:31:00;9;
21;393315;8207;8199;0:10:31:00;0:10:49:00;1;-
21;393315w;8199;8199;0:10:49:00;0:10:51:00;9;
21;327686;8199;8198;0:10:51:00;0:11:19:00;1;-
21;327686w;8198;8198;0:11:19:00;0:11:33:00;9;
21;327695;8198;8210;0:11:33:00;0:12:18:00;1;-
21;ZD327695;8210;0;0:12:18:00;0:12:28:00;3;
21;VD458758;0;8221;0:12:44:00;0:12:45:00;4;
21;458758;8221;8210;0:12:45:00;0:13:03:00;1;-
21;L458758;8210;8209;0:13:03:00;0:13:08:00;2;
21;L458758w;8209;8209;0:13:08:00;0:13:13:00;9;
21;589830;8209;8217;0:13:13:00;0:13:31:00;1;-
21;ZD589830;8217;0;0:13:31:00;0:13:37:00;3;
21;VD262164;0;8195;0:15:49:00;0:16:01:00;4;
21;262164;8195;8211;0:16:01:00;0:16:23:00;1;-
21;L262164;8211;8204;0:16:23:00;0:16:48:00;2;
21;65587;8204;8206;0:16:48:00;0:17:25:00;1;-
21;ZD65587;8206;0;0:17:25:00;0:17:25:00;3;
21;VD65552;0;8206;0:17:38:00;0:17:38:00;4;
21;65552;8206;8204;0:17:38:00;0:18:18:00;1;-
21;65552w;8204;8204;0:18:18:00;0:18:28:00;9;
21;65588;8204;8206;0:18:28:00;0:19:05:00;1;-
21;ZD65588;8206;0;0:19:05:00;0:19:05:00;3;
22;VD589825;0;8217;0:07:04:00;0:07:10:00;4;
22;589825;8217;8209;0:07:10:00;0:07:24:00;1;-
22;ZD589825;8209;0;0:07:24:00;0:07:29:00;3;
22;VD65556;0;8206;0:07:38:00;0:07:38:00;4;
22;65556;8206;8202;0:07:38:00;0:08:31:00;1;-
22;65556w;8202;8202;0:08:31:00;0:08:35:00;9;
22;65571;8202;8206;0:08:35:00;0:09:25:00;1;-
22;ZD65571;8206;0;0:09:25:00;0:09:25:00;3;
