*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID
6;536;500;364;1:02:15:00;1:02:38:00;1;
6;536w;364;364;1:02:38:00;1:02:47:00;9;
6;537;364;500;1:02:47:00;1:03:12:00;1;
6;537w;500;500;1:03:12:00;1:03:15:00;9;
6;635;500;213;1:03:15:00;1:03:32:00;1;
6;ZD635;213;1;1:03:32:00;1:03:42:00;3;
7;VD67;1;296;0:05:17:00;0:05:32:00;4;
7;67;296;441;0:05:32:00;0:06:04:00;1;
7;67w;441;441;0:06:04:00;0:06:21:00;9;
7;68;441;296;0:06:21:00;0:06:53:00;1;
7;68w;296;296;0:06:53:00;0:07:02:00;9;
7;69;296;441;0:07:02:00;0:07:34:00;1;
7;69w;441;441;0:07:34:00;0:07:50:00;9;
7;453;441;271;0:07:50:00;0:08:24:00;1;
7;453w;271;271;0:08:24:00;0:08:27:00;9;
7;454;271;213;0:08:27:00;0:09:02:00;1;
7;L454;213;654;0:09:02:00;0:09:10:00;2;
7;L454w;654;654;0:09:10:00;0:09:13:00;9;
7;405;654;271;0:09:13:00;0:09:59:00;1;
7;405w;271;271;0:09:59:00;0:10:06:00;9;
7;406;271;441;0:10:06:00;0:10:38:00;1;
7;406w;441;441;0:10:38:00;0:10:50:00;9;
7;407;441;271;0:10:50:00;0:11:24:00;1;
7;407w;271;271;0:11:24:00;0:11:27:00;9;
7;408;271;213;0:11:27:00;0:12:02:00;1;
7;ZD408;213;1;0:12:02:00;0:12:12:00;3;
7;VD339;1;253;0:12:29:00;0:12:34:00;4;
7;339;253;297;0:12:34:00;0:13:08:00;1;
7;339w;297;297;0:13:08:00;0:13:19:00;9;
7;340;297;253;0:13:19:00;0:13:52:00;1;
7;ZD340;253;1;0:13:52:00;0:13:57:00;3;
7;VD15;1;101;0:14:39:00;0:14:49:00;4;
7;15;101;558;0:14:49:00;0:15:23:00;1;
7;15w;558;558;0:15:23:00;0:15:31:00;9;
7;16;558;101;0:15:31:00;0:16:08:00;1;
7;ZD16;101;1;0:16:08:00;0:16:10:00;3;
7;VD381;1;441;0:16:34:00;0:16:50:00;4;
7;381;441;271;0:16:50:00;0:17:24:00;1;
7;L381;271;101;0:17:24:00;0:17:47:00;2;
7;L381w;101;101;0:17:47:00;0:17:49:00;9;
7;19;101;558;0:17:49:00;0:18:23:00;1;
7;19w;558;558;0:18:23:00;0:18:31:00;9;
7;20;558;101;0:18:31:00;0:19:08:00;1;
7;L20;101;271;0:19:08:00;0:19:27:00;2;
7;401;271;213;0:19:27:00;0:20:02:00;1;
7;ZD401;213;1;0:20:02:00;0:20:12:00;3;
8;VD88;1;300;0:05:19:00;0:05:32:00;4;
8;88;300;292;0:05:32:00;0:06:40:00;1;
8;88w;292;292;0:06:40:00;0:06:45:00;9;
8;89;292;300;0:06:45:00;0:07:31:00;1;
8;89w;300;300;0:07:31:00;0:07:32:00;9;
8;90;300;292;0:07:32:00;0:08:40:00;1;
8;L90;292;271;0:08:40:00;0:09:06:00;2;
8;372;271;441;0:09:06:00;0:09:38:00;1;
8;372w;441;441;0:09:38:00;0:09:51:00;9;
8;31;441;296;0:09:51:00;0:10:23:00;1;
8;31w;296;296;0:10:23:00;0:10:32:00;9;
8;32;296;441;0:10:32:00;0:11:04:00;1;
8;32w;441;441;0:11:04:00;0:11:21:00;9;
8;33;441;296;0:11:21:00;0:11:53:00;1;
8;33w;296;296;0:11:53:00;0:12:02:00;9;
8;34;296;441;0:12:02:00;0:12:34:00;1;
8;34w;441;441;0:12:34:00;0:12:51:00;9;
8;35;441;296;0:12:51:00;0:13:23:00;1;
8;35w;296;296;0:13:23:00;0:13:32:00;9;
8;36;296;441;0:13:32:00;0:14:04:00;1;
8;36w;441;441;0:14:04:00;0:14:20:00;9;
8;411;441;271;0:14:20:00;0:14:54:00;1;
8;411w;271;271;0:14:54:00;0:14:57:00;9;
8;412;271;213;0:14:57:00;0:15:32:00;1;
8;ZD412;213;1;0:15:32:00;0:15:42:00;3;
8;VD224;1;235;0:15:47:00;0:16:02:00;4;
8;224;235;353;0:16:02:00;0:16:32:00;1;
8;ZD224;353;1;0:16:32:00;0:16:53:00;3;
8;VD345;1;253;0:16:59:00;0:17:04:00;4;
8;345;253;297;0:17:04:00;0:17:38:00;1;
8;ZD345;297;1;0:17:38:00;0:17:58:00;3;
8;VD327;1;253;0:17:59:00;0:18:04:00;4;
8;327;253;297;0:18:04:00;0:18:38:00;1;
8;L327;297;292;0:18:38:00;0:18:41:00;2;
8;L327w;292;292;0:18:41:00;0:18:45:00;9;
8;101;292;300;0:18:45:00;0:19:31:00;1;
8;101w;300;300;0:19:31:00;0:19:32:00;9;
8;102;300;500;0:19:32:00;0:20:12:00;1;
8;102w;500;500;0:20:12:00;0:20:20:00;9;
8;507;500;324;0:20:20:00;0:20:43:00;1;
8;507w;324;324;0:20:43:00;0:20:45:00;9;
8;508;324;500;0:20:45:00;0:21:11:00;1;
8;ZD508;500;1;0:21:11:00;0:21:21:00;3;
9;VD103;1;500;0:05:22:00;0:05:32:00;4;
9;103;500;654;0:05:32:00;0:05:58:00;1;
9;103w;654;654;0:05:58:00;0:06:13:00;9;
9;104;654;271;0:06:13:00;0:06:59:00;1;
9;L104;271;353;0:06:59:00;0:07:21:00;2;
9;L104w;353;353;0:07:21:00;0:07:23:00;9;
9;264;353;235;0:07:23:00;0:07:53:00;1;
9;264w;235;235;0:07:53:00;0:08:02:00;9;
9;265;235;353;0:08:02:00;0:08:32:00;1;
9;265w;353;353;0:08:32:00;0:08:53:00;9;
9;266;353;620;0:08:53:00;0:09:27:00;1;
9;266w;620;620;0:09:27:00;0:09:28:00;9;
9;267;620;353;0:09:28:00;0:10:02:00;1;
9;267w;353;353;0:10:02:00;0:10:23:00;9;
9;268;353;235;0:10:23:00;0:10:53:00;1;
9;268w;235;235;0:10:53:00;0:11:02:00;9;
9;269;235;353;0:11:02:00;0:11:32:00;1;
9;269w;353;353;0:11:32:00;0:11:53:00;9;
9;270;353;620;0:11:53:00;0:12:27:00;1;
9;270w;620;620;0:12:27:00;0:12:28:00;9;
9;271;620;353;0:12:28:00;0:13:02:00;1;
9;L271;353;292;0:13:02:00;0:13:30:00;2;
9;L271w;292;292;0:13:30:00;0:13:34:00;9;
9;492;292;509;0:13:34:00;0:14:00:00;1;
9;ZD492;509;1;0:14:00:00;0:14:02:00;3;
9;VD178;1;213;0:14:13:00;0:14:22:00;4;
9;178;213;271;0:14:22:00;0:14:59:00;1;
9;178w;271;271;0:14:59:00;0:15:06:00;9;
9;179;271;441;0:15:06:00;0:15:38:00;1;
9;179w;441;441;0:15:38:00;0:15:50:00;9;
