*
* Diensttypen
*
$DUTY:DutyID;DutyType
s18;day-Tripper
s19;day-Tripper
s57;day-Tripper
s19030;day-Block30
s54001;day-Block30
s60271;day-Block30
s74815;day-Split90-225
s74939;day-Split90-225
s89821;day-Split90-225
s91825;day-Split90-225
4;day-Split90-225
9;day-Split90-225
16;day-Block30
17;day-Block30
30;day-Block30
4077;day-Block30
28634;day-Block30
28742;day-Block30
30330;day-Split90-225
31602;day-Split90-225
42096;day-Block30
47549;day-Block30
52432;day-Block30
53469;day-Block30
55510;day-Block30
55800;day-Block30
56849;day-Block30
58036;day-Block30
58094;day-Block30
59449;day-Block30
60536;day-Block30
61813;day-Block30
62085;day-Split90-225
62578;day-Split90-225
62816;day-Split226-360
65482;day-Block30
65647;day-Split90-225
65721;day-Split226-360
65934;day-Block30
66481;day-Block30
66610;day-Split90-225
66953;day-Split90-225
67443;day-Split226-360
67462;day-Split226-360
67477;day-Split226-360
67490;day-Split226-360
67567;day-Split226-360
67593;day-Block30
67603;day-Block30
67614;day-Block30
67776;day-Block30
68201;day-Block30
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
9;-3;-1;0;-1;0:15:54:00;0:16:04:00;6;
16;-3;-1;-1;8213;0:15:34:00;0:15:44:00;5;
16;-1;-1;8213;8213;0:15:44:00;0:15:49:00;7;
16;5;393262;8213;8211;0:15:49:00;0:16:36:00;1;-
16;5;-1;8211;0;0:16:36:00;0:16:42:00;3;
16;-1;P;-1;-1;0:16:42:00;0:17:58:00;8;
16;14;-1;0;8206;0:17:58:00;0:17:58:00;4;
16;14;65544;8206;8204;0:17:58:00;0:18:38:00;1;-
16;14;-1;8204;8211;0:18:38:00;0:19:03:00;2;
16;14;-1;8211;8211;0:19:03:00;0:19:05:00;9;
16;14;393290;8211;8213;0:19:05:00;0:19:46:00;1;-
16;14;-1;8213;8213;0:19:46:00;0:19:50:00;9;
16;14;393281;8213;8211;0:19:50:00;0:20:30:00;1;-
16;14;-1;8211;8211;0:20:30:00;0:20:45:00;9;
16;14;393291;8211;8201;0:20:45:00;0:21:12:00;1;-
16;14;-1;8201;8201;0:21:12:00;0:21:45:00;9;
16;14;393287;8201;8211;0:21:45:00;0:22:10:00;1;-
16;14;-1;8211;8211;0:22:10:00;0:22:15:00;9;
16;14;262177;8211;8196;0:22:15:00;0:23:02:00;1;-
16;14;-1;8196;8196;0:23:02:00;0:23:26:00;9;
16;14;262154;8196;8211;0:23:26:00;1:00:12:00;1;-
16;14;-1;8211;0;1:00:12:00;1:00:18:00;3;
16;-3;-1;0;-1;1:00:18:00;1:00:28:00;6;
17;-3;-1;-1;0;0:12:48:00;0:12:58:00;5;
17;15;-1;0;8206;0:12:58:00;0:12:58:00;4;
17;15;65559;8206;8204;0:12:58:00;0:13:38:00;1;-
17;15;-1;8204;8204;0:13:38:00;0:13:48:00;9;
17;15;65584;8204;8206;0:13:48:00;0:14:25:00;1;-
17;15;-1;8206;0;0:14:25:00;0:14:25:00;3;
17;-1;P;-1;-1;0:14:25:00;0:16:49:00;8;
17;7;-1;0;8211;0:16:49:00;0:16:55:00;4;
17;7;262197;8211;8195;0:16:55:00;0:17:18:00;1;-
17;7;-1;8195;8195;0:17:18:00;0:17:21:00;9;
17;7;262167;8195;8211;0:17:21:00;0:17:43:00;1;-
17;7;-1;8211;8211;0:17:43:00;0:17:45:00;9;
17;7;262178;8211;8196;0:17:45:00;0:18:39:00;1;-
17;7;-1;8196;8196;0:18:39:00;0:19:06:00;9;
17;7;262151;8196;8211;0:19:06:00;0:19:51:00;1;-
17;7;-1;8211;8211;0:19:51:00;0:20:05:00;9;
17;7;262176;8211;8196;0:20:05:00;0:20:52:00;1;-
17;7;-1;8196;8196;0:20:52:00;0:20:56:00;9;
17;7;-1;8196;8225;0:20:56:00;0:20:56:00;2;
17;7;-1;8225;8225;0:20:56:00;0:21:06:00;9;
17;7;262201;8225;8194;0:21:06:00;0:21:20:00;1;-
17;7;196611;8194;8234;0:21:20:00;0:21:43:00;1;-
17;7;-1;8234;0;0:21:43:00;0:21:45:00;3;
17;-3;-1;0;-1;0:21:45:00;0:21:55:00;6;
30;-3;-1;-1;0;0:15:59:00;0:16:09:00;5;
30;0;-1;0;8195;0:16:09:00;0:16:21:00;4;
30;0;262166;8195;8211;0:16:21:00;0:16:43:00;1;-
30;0;393245;8211;8213;0:16:43:00;0:17:29:00;1;-
30;0;-1;8213;8213;0:17:29:00;0:17:49:00;9;
30;0;393263;8213;8211;0:17:49:00;0:18:36:00;1;-
30;0;-1;8211;0;0:18:36:00;0:18:42:00;3;
30;-1;P;-1;-1;0:18:42:00;0:19:46:00;8;
30;10;-1;0;8206;0:19:46:00;0:19:46:00;4;
30;10;131080;8206;8198;0:19:46:00;0:20:36:00;1;-
30;10;-1;8198;8198;0:20:36:00;0:20:51:00;9;
30;10;131099;8198;8206;0:20:51:00;0:21:41:00;1;-
30;10;-1;8206;0;0:21:41:00;0:21:41:00;3;
30;-3;-1;0;-1;0:21:41:00;0:21:51:00;6;
4077;-3;-1;-1;0;0:06:31:00;0:06:41:00;5;
4077;19;-1;0;8208;0:06:41:00;0:06:46:00;4;
4077;19;262189;8208;8195;0:06:46:00;0:06:58:00;1;-
4077;19;-1;8195;8208;0:06:58:00;0:07:05:00;2;
4077;19;-1;8208;8208;0:07:05:00;0:07:06:00;9;
4077;19;262190;8208;8195;0:07:06:00;0:07:18:00;1;-
4077;19;-1;8195;8216;0:07:18:00;0:07:22:00;2;
4077;19;-1;8216;8216;0:07:22:00;0:07:30:00;9;
4077;19;589827;8216;8209;0:07:30:00;0:07:44:00;1;-
4077;19;-1;8209;8209;0:07:44:00;0:07:58:00;9;
4077;19;458755;8209;8221;0:07:58:00;0:08:16:00;1;-
4077;19;-1;8221;0;0:08:16:00;0:08:17:00;3;
4077;-1;P;-1;-1;0:08:17:00;0:09:18:00;8;
4077;18;-1;0;8206;0:09:18:00;0:09:18:00;4;
4077;18;65539;8206;8204;0:09:18:00;0:09:58:00;1;-
4077;18;-1;8204;8204;0:09:58:00;0:10:08:00;9;
4077;18;65577;8204;8206;0:10:08:00;0:10:45:00;1;-
4077;18;-1;8206;0;0:10:45:00;0:10:45:00;3;
4077;-3;-1;0;-1;0:10:45:00;0:10:55:00;6;
28634;-3;-1;-1;0;0:04:47:00;0:04:57:00;5;
28634;8;-1;0;8211;0:04:57:00;0:05:03:00;4;
28634;8;393219;8211;8213;0:05:03:00;0:05:49:00;1;-
28634;8;393257;8213;8211;0:05:49:00;0:06:36:00;1;-
28634;8;-1;8211;8211;0:06:36:00;0:06:45:00;9;
28634;8;262180;8211;8196;0:06:45:00;0:07:39:00;1;-
28634;8;-1;8196;8196;0:07:39:00;0:07:42:00;9;
28634;8;262152;8196;8211;0:07:42:00;0:08:33:00;1;-
28634;8;-1;8211;8211;0:08:33:00;0:08:43:00;9;
28634;8;393228;8211;8213;0:08:43:00;0:09:29:00;1;-
28634;-1;P;-1;-1;0:09:29:00;0:11:29:00;8;
28634;5;393252;8213;8211;0:11:29:00;0:12:16:00;1;-
28634;5;-1;8211;8211;0:12:16:00;0:12:23:00;9;
28634;5;393236;8211;8213;0:12:23:00;0:13:09:00;1;-
28634;5;-1;8213;8213;0:13:09:00;0:13:29:00;9;
28634;-1;-1;8213;0;0:13:29:00;0:13:34:00;7;
28634;-3;-1;0;-1;0:13:34:00;0:13:44:00;6;
28742;-3;-1;-1;0;0:05:50:00;0:06:00:00;5;
28742;15;-1;0;8210;0:06:00:00;0:06:10:00;4;
28742;15;327723;8210;8198;0:06:10:00;0:06:57:00;1;-
28742;15;-1;8198;8198;0:06:57:00;0:07:03:00;9;
28742;15;327700;8198;8210;0:07:03:00;0:07:48:00;1;-
28742;15;-1;8210;8210;0:07:48:00;0:07:50:00;9;
28742;15;327685;8210;8198;0:07:50:00;0:08:39:00;1;-
28742;15;-1;8198;8198;0:08:39:00;0:08:51:00;9;
28742;15;131085;8198;8206;0:08:51:00;0:09:41:00;1;-
28742;15;-1;8206;0;0:09:41:00;0:09:41:00;3;
28742;-1;P;-1;-1;0:09:41:00;0:10:46:00;8;
28742;0;-1;0;8206;0:10:46:00;0:10:46:00;4;
28742;0;131087;8206;8198;0:10:46:00;0:11:36:00;1;-
28742;0;-1;8198;8198;0:11:36:00;0:11:48:00;9;
28742;0;131091;8198;8206;0:11:48:00;0:12:38:00;1;-
28742;0;65541;8206;8204;0:12:38:00;0:13:18:00;1;-
28742;0;-1;8204;8204;0:13:18:00;0:13:28:00;9;
28742;0;65583;8204;8206;0:13:28:00;0:14:05:00;1;-
28742;0;-1;8206;0;0:14:05:00;0:14:05:00;3;
28742;-3;-1;0;-1;0:14:05:00;0:14:15:00;6;
30330;-3;-1;-1;0;0:04:07:00;0:04:17:00;5;
30330;0;-1;0;8211;0:04:17:00;0:04:23:00;4;
30330;0;393217;8211;8213;0:04:23:00;0:05:09:00;1;-
30330;0;-1;8213;0;0:05:09:00;0:05:35:00;3;
30330;-1;P;-1;-1;0:05:35:00;0:07:08:00;8;
30330;23;-1;0;8217;0:07:08:00;0:07:14:00;4;
30330;23;655362;8217;8209;0:07:14:00;0:07:32:00;1;-
30330;23;-1;8209;8217;0:07:32:00;0:07:39:00;2;
30330;23;-1;8217;8217;0:07:39:00;0:07:41:00;9;
30330;23;589829;8217;8222;0:07:41:00;0:07:58:00;1;-
30330;23;-1;8222;0;0:07:58:00;0:08:01:00;3;
30330;-3;-1;0;-1;0:08:01:00;0:08:11:00;6;
31602;-3;-1;-1;0;0:05:36:00;0:05:46:00;5;
31602;14;-1;0;8206;0:05:46:00;0:05:46:00;4;
31602;14;131073;8206;8198;0:05:46:00;0:06:36:00;1;-
31602;14;-1;8198;8198;0:06:36:00;0:06:37:00;9;
31602;14;-1;8198;8213;0:06:37:00;0:06:48:00;2;
31602;14;-1;8213;8213;0:06:48:00;0:06:49:00;9;
31602;14;393271;8213;8211;0:06:49:00;0:07:36:00;1;-
31602;14;-1;8211;8211;0:07:36:00;0:07:43:00;9;
31602;14;393226;8211;8213;0:07:43:00;0:08:29:00;1;-
31602;14;393279;8213;8211;0:08:29:00;0:09:16:00;1;-
31602;14;-1;8211;8211;0:09:16:00;0:09:23:00;9;
31602;14;393230;8211;8213;0:09:23:00;0:10:09:00;1;-
31602;14;393266;8213;8211;0:10:09:00;0:10:56:00;1;-
31602;14;-1;8211;8211;0:10:56:00;0:11:03:00;9;
31602;14;393234;8211;8213;0:11:03:00;0:11:49:00;1;-
31602;14;-1;8213;8213;0:11:49:00;0:12:09:00;9;
31602;14;393267;8213;8211;0:12:09:00;0:12:56:00;1;-
31602;14;-1;8211;8211;0:12:56:00;0:13:00:00;9;
31602;14;786445;8211;8231;0:13:00:00;0:13:05:00;1;-
31602;14;-1;8231;8209;0:13:05:00;0:13:05:00;2;
31602;14;-1;8209;8209;0:13:05:00;0:13:15:00;9;
31602;14;655364;8209;8217;0:13:15:00;0:13:32:00;1;-
31602;14;-1;8217;0;0:13:32:00;0:13:38:00;3;
31602;-1;P;-1;-1;0:13:38:00;0:15:12:00;8;
31602;18;-1;0;8222;0:15:12:00;0:15:15:00;4;
31602;18;589835;8222;8217;0:15:15:00;0:15:27:00;1;-
31602;18;-1;8217;0;0:15:27:00;0:15:33:00;3;
31602;-3;-1;0;-1;0:15:33:00;0:15:43:00;6;
42096;-3;-1;-1;0;0:11:42:00;0:11:52:00;5;
42096;16;-1;0;8232;0:11:52:00;0:11:55:00;4;
42096;16;786435;8232;8215;0:11:55:00;0:12:03:00;1;-
42096;16;-1;8215;0;0:12:03:00;0:12:08:00;3;
42096;-1;P;-1;-1;0:12:08:00;0:12:57:00;8;
42096;3;-1;0;8211;0:12:57:00;0:13:03:00;4;
42096;3;393238;8211;8213;0:13:03:00;0:13:49:00;1;-
42096;3;393261;8213;8211;0:13:49:00;0:14:36:00;1;-
42096;3;-1;8211;8211;0:14:36:00;0:14:43:00;9;
42096;3;393241;8211;8213;0:14:43:00;0:15:29:00;1;-
42096;3;393254;8213;8211;0:15:29:00;0:16:16:00;1;-
42096;3;-1;8211;8211;0:16:16:00;0:16:23:00;9;
42096;3;393244;8211;8213;0:16:23:00;0:17:09:00;1;-
42096;3;-1;8213;8213;0:17:09:00;0:17:29:00;9;
42096;3;393255;8213;8211;0:17:29:00;0:18:16:00;1;-
42096;3;-1;8211;0;0:18:16:00;0:18:22:00;3;
42096;-3;-1;0;-1;0:18:22:00;0:18:32:00;6;
47549;-3;-1;-1;8211;0:16:08:00;0:16:18:00;5;
47549;-1;-1;8211;8211;0:16:18:00;0:16:23:00;7;
47549;13;-1;8211;8204;0:16:23:00;0:16:48:00;2;
47549;13;65587;8204;8206;0:16:48:00;0:17:25:00;1;-
47549;13;-1;8206;0;0:17:25:00;0:17:25:00;3;
47549;-1;P;-1;-1;0:17:25:00;0:18:38:00;8;
47549;20;-1;0;8206;0:18:38:00;0:18:38:00;4;
47549;20;65562;8206;8204;0:18:38:00;0:19:18:00;1;-
47549;20;-1;8204;8204;0:19:18:00;0:19:28:00;9;
47549;20;65589;8204;8206;0:19:28:00;0:20:05:00;1;-
47549;20;-1;8206;0;0:20:05:00;0:20:05:00;3;
47549;-3;-1;0;-1;0:20:05:00;0:20:15:00;6;
52432;-3;-1;-1;0;0:11:39:00;0:11:49:00;5;
52432;12;-1;0;8211;0:11:49:00;0:11:55:00;4;
52432;12;786446;8211;8232;0:11:55:00;0:12:00:00;1;-
52432;12;-1;8232;0;0:12:00:00;0:12:03:00;3;
52432;-1;P;-1;-1;0:12:03:00;0:14:46:00;8;
52432;12;-1;0;8206;0:14:46:00;0:14:46:00;4;
52432;12;131089;8206;8198;0:14:46:00;0:15:36:00;1;-
52432;12;-1;8198;8198;0:15:36:00;0:15:43:00;9;
52432;12;327696;8198;8210;0:15:43:00;0:16:28:00;1;-
52432;12;-1;8210;8210;0:16:28:00;0:16:30:00;9;
52432;12;327722;8210;8198;0:16:30:00;0:17:17:00;1;-
52432;12;-1;8198;8198;0:17:17:00;0:17:25:00;9;
52432;12;327712;8198;8210;0:17:25:00;0:18:08:00;1;-
52432;12;-1;8210;8210;0:18:08:00;0:18:10:00;9;
52432;12;327717;8210;8198;0:18:10:00;0:18:57:00;1;-
52432;12;-1;8198;8198;0:18:57:00;0:19:17:00;9;
52432;12;327691;8198;8199;0:19:17:00;0:19:40:00;1;-
52432;12;-1;8199;8213;0:19:40:00;0:20:03:00;2;
52432;12;-1;8213;8213;0:20:03:00;0:20:10:00;9;
52432;12;393282;8213;8211;0:20:10:00;0:20:50:00;1;-
52432;12;-1;8211;0;0:20:50:00;0:20:56:00;3;
52432;-3;-1;0;-1;0:20:56:00;0:21:06:00;6;
53469;-3;-1;-1;0;0:15:40:00;0:15:50:00;5;
53469;23;-1;0;8215;0:15:50:00;0:15:55:00;4;
53469;23;786443;8215;8232;0:15:55:00;0:16:03:00;1;-
53469;23;-1;8232;8222;0:16:03:00;0:16:03:00;2;
53469;23;-1;8222;8222;0:16:03:00;0:16:05:00;9;
53469;23;589836;8222;8217;0:16:05:00;0:16:17:00;1;-
53469;23;-1;8217;0;0:16:17:00;0:16:23:00;3;
53469;-1;P;-1;-1;0:16:23:00;0:17:09:00;8;
53469;8;-1;0;8211;0:17:09:00;0:17:15:00;4;
53469;8;262198;8211;8195;0:17:15:00;0:17:38:00;1;-
53469;8;-1;8195;8195;0:17:38:00;0:17:41:00;9;
53469;8;262162;8195;8211;0:17:41:00;0:18:03:00;1;-
53469;8;-1;8211;8211;0:18:03:00;0:18:05:00;9;
53469;8;262186;8211;8193;0:18:05:00;0:19:03:00;1;-
53469;8;-1;8193;8193;0:19:03:00;0:19:22:00;9;
53469;8;262161;8193;8211;0:19:22:00;0:20:12:00;1;-
53469;8;-1;8211;8211;0:20:12:00;0:20:15:00;9;
53469;8;262184;8211;8196;0:20:15:00;0:21:02:00;1;-
53469;8;-1;8196;8196;0:21:02:00;0:21:26:00;9;
53469;8;262153;8196;8211;0:21:26:00;0:22:12:00;1;-
53469;8;-1;8211;8211;0:22:12:00;0:22:15:00;9;
53469;8;393294;8211;8213;0:22:15:00;0:22:56:00;1;-
53469;8;-1;8213;8213;0:22:56:00;0:23:00:00;9;
53469;8;393285;8213;8211;0:23:00:00;0:23:40:00;1;-
53469;8;-1;8211;8211;0:23:40:00;0:23:45:00;9;
53469;8;393292;8211;8201;0:23:45:00;1:00:12:00;1;-
53469;8;-1;8201;8201;1:00:12:00;1:00:15:00;9;
53469;8;393288;8201;8211;1:00:15:00;1:00:49:00;1;-
53469;8;-1;8211;0;1:00:49:00;1:00:55:00;3;
53469;-3;-1;0;-1;1:00:55:00;1:01:05:00;6;
55510;-3;-1;-1;0;0:05:51:00;0:06:01:00;5;
55510;16;-1;0;8208;0:06:01:00;0:06:06:00;4;
55510;16;262187;8208;8195;0:06:06:00;0:06:18:00;1;-
55510;16;-1;8195;8208;0:06:18:00;0:06:25:00;2;
55510;16;-1;8208;8208;0:06:25:00;0:06:26:00;9;
55510;16;262188;8208;8195;0:06:26:00;0:06:38:00;1;-
55510;16;-1;8195;8198;0:06:38:00;0:06:51:00;2;
55510;16;131084;8198;8206;0:06:51:00;0:07:41:00;1;-
55510;16;-1;8206;0;0:07:41:00;0:07:41:00;3;
55510;-1;P;-1;-1;0:07:41:00;0:09:35:00;8;
55510;13;-1;0;8215;0:09:35:00;0:09:40:00;4;
55510;13;786440;8215;8232;0:09:40:00;0:09:48:00;1;-
55510;13;-1;8232;8210;0:09:48:00;0:10:00:00;2;
55510;13;327720;8210;8198;0:10:00:00;0:10:49:00;1;-
55510;13;-1;8198;8198;0:10:49:00;0:11:03:00;9;
55510;13;327704;8198;8199;0:11:03:00;0:11:30:00;1;-
55510;13;-1;8199;8199;0:11:30:00;0:11:31:00;9;
55510;13;393354;8199;8207;0:11:31:00;0:11:47:00;1;-
55510;13;-1;8207;8207;0:11:47:00;0:11:51:00;9;
55510;13;393329;8207;8199;0:11:51:00;0:12:09:00;1;-
55510;13;-1;8199;8199;0:12:09:00;0:12:11:00;9;
55510;13;393356;8199;8207;0:12:11:00;0:12:27:00;1;-
55510;13;-1;8207;8207;0:12:27:00;0:12:31:00;9;
55510;13;393317;8207;8199;0:12:31:00;0:12:49:00;1;-
55510;13;-1;8199;8199;0:12:49:00;0:12:51:00;9;
55510;13;327738;8199;8198;0:12:51:00;0:13:19:00;1;-
55510;13;-1;8198;8198;0:13:19:00;0:13:33:00;9;
55510;13;327707;8198;8210;0:13:33:00;0:14:18:00;1;-
55510;13;-1;8210;0;0:14:18:00;0:14:28:00;3;
55510;-3;-1;0;-1;0:14:28:00;0:14:38:00;6;
55800;-3;-1;-1;0;0:13:00:00;0:13:10:00;5;
55800;6;-1;0;8209;0:13:10:00;0:13:15:00;4;
55800;6;524290;8209;8224;0:13:15:00;0:13:26:00;1;-
55800;6;-1;8224;8199;0:13:26:00;0:13:40:00;2;
55800;6;-1;8199;8199;0:13:40:00;0:13:51:00;9;
55800;6;327736;8199;8198;0:13:51:00;0:14:19:00;1;-
55800;6;-1;8198;8198;0:14:19:00;0:14:33:00;9;
55800;6;327703;8198;8210;0:14:33:00;0:15:18:00;1;-
55800;6;-1;8210;8211;0:15:18:00;0:15:24:00;2;
55800;6;-1;8211;8211;0:15:24:00;0:15:25:00;9;
55800;6;262175;8211;8196;0:15:25:00;0:16:19:00;1;-
55800;6;-1;8196;8196;0:16:19:00;0:16:42:00;9;
55800;6;262149;8196;8211;0:16:42:00;0:17:33:00;1;-
55800;6;-1;8211;8211;0:17:33:00;0:17:35:00;9;
55800;6;262199;8211;8195;0:17:35:00;0:17:58:00;1;-
55800;6;-1;8195;8195;0:17:58:00;0:18:01:00;9;
55800;6;262168;8195;8211;0:18:01:00;0:18:23:00;1;-
55800;6;393248;8211;8213;0:18:23:00;0:19:09:00;1;-
55800;6;-1;8213;8213;0:19:09:00;0:19:29:00;9;
55800;6;393256;8213;8211;0:19:29:00;0:20:16:00;1;-
55800;6;-1;8211;0;0:20:16:00;0:20:22:00;3;
55800;-1;P;-1;-1;0:20:22:00;0:21:15:00;8;
55800;2;-1;0;8206;0:21:15:00;0:21:15:00;4;
55800;2;65564;8206;8203;0:21:15:00;0:21:41:00;1;-
55800;2;-1;8203;8203;0:21:41:00;0:21:49:00;9;
55800;2;65593;8203;8206;0:21:49:00;0:22:14:00;1;-
55800;2;-1;8206;0;0:22:14:00;0:22:14:00;3;
55800;-3;-1;0;-1;0:22:14:00;0:22:24:00;6;
56849;-3;-1;-1;0;0:05:10:00;0:05:20:00;5;
56849;12;-1;0;8210;0:05:20:00;0:05:30:00;4;
56849;12;327682;8210;8198;0:05:30:00;0:06:17:00;1;-
56849;12;-1;8198;8198;0:06:17:00;0:06:25:00;9;
56849;12;327690;8198;8210;0:06:25:00;0:07:08:00;1;-
56849;12;-1;8210;8210;0:07:08:00;0:07:10:00;9;
56849;12;327681;8210;8198;0:07:10:00;0:07:59:00;1;-
56849;12;-1;8198;8198;0:07:59:00;0:08:03:00;9;
56849;12;327694;8198;8210;0:08:03:00;0:08:48:00;1;-
56849;12;-1;8210;8210;0:08:48:00;0:09:00:00;9;
56849;12;327683;8210;8198;0:09:00:00;0:09:49:00;1;-
56849;12;-1;8198;8198;0:09:49:00;0:10:03:00;9;
56849;12;327688;8198;8199;0:10:03:00;0:10:30:00;1;-
56849;12;-1;8199;8198;0:10:30:00;0:10:45:00;2;
56849;12;-1;8198;8198;0:10:45:00;0:10:48:00;9;
56849;12;131086;8198;8206;0:10:48:00;0:11:38:00;1;-
56849;12;-1;8206;0;0:11:38:00;0:11:38:00;3;
56849;-1;P;-1;-1;0:11:38:00;0:13:15:00;8;
56849;22;-1;0;8215;0:13:15:00;0:13:20:00;4;
56849;22;786442;8215;8232;0:13:20:00;0:13:28:00;1;-
56849;22;-1;8232;0;0:13:28:00;0:13:31:00;3;
56849;-3;-1;0;-1;0:13:31:00;0:13:41:00;6;
58036;-3;-1;-1;0;0:09:35:00;0:09:45:00;5;
58036;15;-1;0;8231;0:09:45:00;0:09:50:00;4;
58036;15;786437;8231;8211;0:09:50:00;0:09:55:00;1;-
58036;15;-1;8211;0;0:09:55:00;0:10:01:00;3;
58036;-1;P;-1;-1;0:10:01:00;0:11:30:00;8;
58036;4;-1;0;8215;0:11:30:00;0:11:35:00;4;
58036;4;786441;8215;8232;0:11:35:00;0:11:43:00;1;-
58036;4;-1;8232;8206;0:11:43:00;0:11:46:00;2;
58036;4;131076;8206;8198;0:11:46:00;0:12:36:00;1;-
58036;4;-1;8198;8199;0:12:36:00;0:12:51:00;2;
58036;4;393358;8199;8207;0:12:51:00;0:13:07:00;1;-
58036;4;-1;8207;8207;0:13:07:00;0:13:11:00;9;
58036;4;393305;8207;8199;0:13:11:00;0:13:29:00;1;-
58036;4;-1;8199;8199;0:13:29:00;0:13:31:00;9;
58036;4;393360;8199;8207;0:13:31:00;0:13:47:00;1;-
58036;4;-1;8207;8207;0:13:47:00;0:13:51:00;9;
58036;4;393331;8207;8199;0:13:51:00;0:14:09:00;1;-
58036;4;-1;8199;8199;0:14:09:00;0:14:11:00;9;
58036;4;393362;8199;8207;0:14:11:00;0:14:27:00;1;-
58036;4;-1;8207;8207;0:14:27:00;0:14:31:00;9;
58036;4;393319;8207;8199;0:14:31:00;0:14:49:00;1;-
58036;4;-1;8199;8199;0:14:49:00;0:14:51:00;9;
58036;4;393364;8199;8207;0:14:51:00;0:15:07:00;1;-
58036;4;-1;8207;8207;0:15:07:00;0:15:11:00;9;
58036;4;393307;8207;8199;0:15:11:00;0:15:29:00;1;-
58036;4;-1;8199;8199;0:15:29:00;0:15:51:00;9;
58036;4;327735;8199;8198;0:15:51:00;0:16:19:00;1;-
58036;4;-1;8198;8198;0:16:19:00;0:16:25:00;9;
58036;4;327699;8198;8210;0:16:25:00;0:17:08:00;1;-
58036;4;-1;8210;8210;0:17:08:00;0:17:10:00;9;
58036;4;327724;8210;8198;0:17:10:00;0:17:57:00;1;-
58036;4;-1;8198;8198;0:17:57:00;0:18:05:00;9;
58036;4;327710;8198;8210;0:18:05:00;0:18:48:00;1;-
58036;4;-1;8210;0;0:18:48:00;0:18:58:00;3;
58036;-3;-1;0;-1;0:18:58:00;0:19:08:00;6;
58094;-3;-1;-1;0;0:12:34:00;0:12:44:00;5;
58094;10;-1;0;8221;0:12:44:00;0:12:45:00;4;
58094;10;458758;8221;8210;0:12:45:00;0:13:03:00;1;-
58094;10;-1;8210;8209;0:13:03:00;0:13:08:00;2;
58094;10;-1;8209;8209;0:13:08:00;0:13:13:00;9;
58094;10;589830;8209;8217;0:13:13:00;0:13:31:00;1;-
58094;10;-1;8217;0;0:13:31:00;0:13:37:00;3;
58094;-1;P;-1;-1;0:13:37:00;0:16:46:00;8;
58094;5;-1;0;8206;0:16:46:00;0:16:46:00;4;
58094;5;131090;8206;8198;0:16:46:00;0:17:36:00;1;-
58094;5;-1;8198;8198;0:17:36:00;0:17:45:00;9;
58094;5;327709;8198;8210;0:17:45:00;0:18:28:00;1;-
58094;5;-1;8210;8210;0:18:28:00;0:18:30:00;9;
58094;5;327732;8210;8198;0:18:30:00;0:19:22:00;1;-
58094;5;-1;8198;8198;0:19:22:00;0:19:27:00;9;
58094;5;327716;8198;8199;0:19:27:00;0:19:50:00;1;-
58094;5;-1;8199;8199;0:19:50:00;0:20:01:00;9;
58094;5;327731;8199;8198;0:20:01:00;0:20:25:00;1;-
58094;5;-1;8198;8198;0:20:25:00;0:20:27:00;9;
58094;5;327698;8198;8199;0:20:27:00;0:20:50:00;1;-
58094;5;-1;8199;8199;0:20:50:00;0:21:01:00;9;
58094;5;327733;8199;8198;0:21:01:00;0:21:25:00;1;-
58094;5;-1;8198;8198;0:21:25:00;0:21:27:00;9;
58094;5;327740;8198;8205;0:21:27:00;0:22:00:00;1;-
58094;5;-1;8205;0;0:22:00:00;0:22:04:00;3;
58094;-3;-1;0;-1;0:22:04:00;0:22:14:00;6;
59449;-3;-1;-1;0;0:05:30:00;0:05:40:00;5;
59449;13;-1;0;8210;0:05:40:00;0:05:50:00;4;
59449;13;327718;8210;8198;0:05:50:00;0:06:37:00;1;-
59449;13;-1;8198;8198;0:06:37:00;0:06:43:00;9;
59449;13;327692;8198;8210;0:06:43:00;0:07:28:00;1;-
59449;13;-1;8210;8210;0:07:28:00;0:07:30:00;9;
59449;13;327719;8210;8198;0:07:30:00;0:08:19:00;1;-
59449;13;-1;8198;8198;0:08:19:00;0:08:33:00;9;
59449;13;327693;8198;8210;0:08:33:00;0:09:18:00;1;-
59449;13;-1;8210;0;0:09:18:00;0:09:28:00;3;
59449;-1;P;-1;-1;0:09:28:00;0:11:09:00;8;
59449;11;-1;0;8211;0:11:09:00;0:11:15:00;4;
59449;11;786444;8211;8231;0:11:15:00;0:11:20:00;1;-
59449;11;-1;8231;0;0:11:20:00;0:11:25:00;3;
59449;-3;-1;0;-1;0:11:25:00;0:11:35:00;6;
60536;-3;-1;-1;0;0:15:39:00;0:15:49:00;5;
60536;13;-1;0;8195;0:15:49:00;0:16:01:00;4;
60536;13;262164;8195;8211;0:16:01:00;0:16:23:00;1;-
60536;-1;P;-1;-1;0:16:23:00;0:17:43:00;8;
60536;9;393247;8211;8213;0:17:43:00;0:18:29:00;1;-
60536;9;-1;8213;8213;0:18:29:00;0:18:49:00;9;
